                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.3446,                 4.1282,                 3.7937,                0.32618,                0.10156,                0.07194,                0.01987,                 2.8471,                 4.2212,                 3.2962,               0.070038,              0.0033291,              0.0033291
                      2,                 2.8374,                 3.1461,                  3.071,                0.12501,                 0.2145,                0.06518,                0.02155,                 2.5408,                 3.7634,                  2.954,               0.039994,              0.0066185,              0.0066185
                      3,                 2.4653,                 2.7839,                 2.6543,                0.28977,                 0.3417,                0.23691,                0.08659,                 2.2659,                 3.2642,                 2.5828,              0.0099062,              0.0098638,              0.0098638
                      4,                 2.2298,                 2.4903,                 2.3375,                0.47263,                0.38269,                0.36764,                 0.1487,                 2.1285,                  3.292,                 2.3769,               0.009802,               0.009802,               0.009802
                      5,                 2.0827,                 2.2867,                 2.1705,                0.45336,                0.39219,                 0.3536,                0.14734,                   2.05,                  2.525,                 2.2801,               0.009802,               0.009802,               0.009802
                      6,                 2.0057,                 2.1789,                 2.0854,                0.54852,                0.42353,                0.45083,                0.19138,                  1.971,                 2.5511,                 2.1978,               0.009736,               0.009736,               0.009736
                      7,                 1.9405,                 2.0491,                 2.0034,                0.54612,                0.46981,                0.46574,                0.21051,                  1.922,                 2.8241,                 2.1359,                0.00967,                0.00967,                0.00967
                      8,                 1.8907,                 1.9728,                 1.9497,                0.56586,                0.49287,                0.49927,                0.22135,                 1.9279,                 2.2174,                 2.1344,               0.009604,               0.009604,               0.009604
                      9,                 1.8612,                 1.9085,                 1.9171,                0.58852,                0.50898,                0.52612,                0.24212,                 1.8572,                  2.161,                 2.0639,               0.009538,               0.009538,               0.009538
                     10,                 1.8267,                 1.8763,                 1.8737,                0.63122,                0.50112,                 0.5559,                0.25725,                 1.8452,                 2.0917,                 2.0337,               0.009472,               0.009472,               0.009472
                     11,                 1.7971,                 1.8261,                 1.8523,                0.64527,                 0.5165,                 0.5663,                0.26831,                 1.8227,                 1.9767,                 2.0014,               0.009406,               0.009406,               0.009406
                     12,                 1.7782,                 1.7993,                 1.8151,                0.65846,                 0.5117,                0.57127,                0.27833,                 1.7811,                 2.0889,                 1.9687,                0.00934,                0.00934,                0.00934
