                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.5449,                  1.341,                 1.5415,                0.72844,                0.59583,                0.68381,                0.34902,                 1.6504,                 1.4981,                 1.7089,               0.008317,               0.008317,               0.008317
                     37,                 1.5318,                 1.3213,                 1.5335,                0.73861,                0.59356,                0.68199,                0.34896,                 1.6505,                  1.482,                 1.6928,              0.0082675,              0.0082675,              0.0082675
                     38,                 1.5246,                 1.3148,                 1.5346,                0.71772,                0.60545,                0.68005,                0.34794,                 1.6552,                 1.4851,                 1.6998,               0.008218,               0.008218,               0.008218
                     39,                 1.5237,                 1.2953,                 1.5212,                0.72511,                0.60408,                0.68761,                0.35015,                 1.6589,                 1.4815,                 1.7012,              0.0081685,              0.0081685,              0.0081685
                     40,                 1.5237,                 1.2958,                 1.5224,                0.74065,                0.59492,                0.68241,                 0.3521,                 1.6462,                 1.4676,                 1.6833,               0.008119,               0.008119,               0.008119
                     41,                 1.5289,                 1.2912,                 1.5208,                0.72424,                0.60763,                  0.686,                0.35424,                 1.6349,                  1.467,                 1.6818,              0.0080695,              0.0080695,              0.0080695
                     42,                 1.5229,                 1.2876,                 1.5185,                0.73708,                0.60707,                0.68719,                0.35413,                 1.6402,                 1.4548,                 1.6816,                0.00802,                0.00802,                0.00802
                     43,                 1.5036,                  1.277,                 1.5084,                0.73464,                0.60259,                0.68449,                0.34737,                 1.6356,                 1.4511,                 1.6811,              0.0079705,              0.0079705,              0.0079705
                     44,                 1.5105,                 1.2748,                 1.5033,                0.74506,                0.61733,                0.69718,                0.35727,                 1.6363,                 1.4399,                 1.6696,               0.007921,               0.007921,               0.007921
                     45,                 1.4985,                 1.2695,                 1.5096,                0.72957,                0.61359,                0.69032,                0.35219,                 1.6412,                 1.4546,                 1.6874,              0.0078715,              0.0078715,              0.0078715
                     46,                 1.4936,                 1.2587,                 1.4956,                 0.7373,                0.62745,                0.70409,                0.36131,                 1.6282,                 1.4485,                 1.6691,               0.007822,               0.007822,               0.007822
                     47,                 1.4945,                 1.2437,                 1.4958,                0.74765,                0.60964,                 0.6926,                0.35498,                 1.6315,                  1.439,                 1.6698,              0.0077725,              0.0077725,              0.0077725
                     48,                 1.4826,                 1.2391,                 1.4893,                0.73773,                0.61603,                0.69532,                0.36123,                 1.6217,                 1.4356,                  1.668,               0.007723,               0.007723,               0.007723
                     49,                 1.4837,                 1.2419,                 1.4904,                0.74876,                0.60576,                0.69617,                0.36182,                 1.6144,                 1.4561,                 1.6574,              0.0076735,              0.0076735,              0.0076735
                     50,                 1.4759,                 1.2357,                 1.4852,                0.75124,                0.61614,                0.70384,                 0.3667,                 1.6008,                 1.4389,                 1.6505,               0.007624,               0.007624,               0.007624
                     51,                 1.4751,                 1.2232,                 1.4843,                0.75939,                0.61508,                 0.6989,                0.36599,                 1.6245,                 1.4186,                 1.6662,              0.0075745,              0.0075745,              0.0075745
                     52,                 1.4742,                 1.2282,                 1.4814,                0.75422,                 0.6127,                0.69857,                0.36052,                 1.6467,                 1.4184,                  1.679,               0.007525,               0.007525,               0.007525
                     53,                 1.4863,                 1.2265,                 1.4883,                0.75888,                 0.6119,                0.70435,                 0.3659,                 1.6241,                 1.4003,                 1.6654,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.4716,                 1.2195,                 1.4805,                0.73569,                0.62452,                0.70802,                 0.3683,                 1.6142,                 1.3973,                 1.6608,               0.007426,               0.007426,               0.007426
                     55,                 1.4632,                 1.1976,                  1.474,                0.76276,                0.62362,                0.70752,                0.36977,                 1.6073,                 1.3935,                 1.6537,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.4654,                 1.2039,                 1.4711,                0.73814,                0.63873,                0.70883,                0.37433,                 1.6057,                 1.4032,                 1.6465,               0.007327,               0.007327,               0.007327
                     57,                 1.4669,                 1.2089,                 1.4737,                0.73917,                0.63494,                0.70675,                0.36938,                 1.6085,                 1.3973,                 1.6516,              0.0072775,              0.0072775,              0.0072775
                     58,                 1.4603,                  1.201,                 1.4706,                0.74323,                0.62744,                0.70998,                0.36893,                  1.609,                 1.4021,                 1.6539,               0.007228,               0.007228,               0.007228
                     59,                  1.455,                 1.1848,                 1.4659,                 0.7514,                0.63308,                0.71382,                0.37469,                 1.6087,                 1.3783,                 1.6509,              0.0071785,              0.0071785,              0.0071785
                     60,                  1.457,                 1.1987,                 1.4689,                0.76072,                0.62215,                0.70861,                 0.3722,                 1.6021,                 1.3891,                 1.6496,               0.007129,               0.007129,               0.007129
                     61,                 1.4438,                 1.1821,                 1.4633,                0.74576,                0.62812,                0.70824,                0.37291,                 1.6045,                  1.387,                 1.6559,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.4427,                 1.1835,                 1.4623,                0.76662,                0.62292,                0.71466,                0.37663,                 1.5955,                 1.3812,                 1.6409,                0.00703,                0.00703,                0.00703
                     63,                 1.4449,                 1.1835,                 1.4598,                0.76506,                0.61715,                0.71439,                0.37689,                 1.6072,                 1.3699,                 1.6549,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.4305,                 1.1655,                 1.4511,                0.74806,                0.64082,                0.71508,                0.37513,                 1.6105,                 1.3742,                 1.6579,               0.006931,               0.006931,               0.006931
                     65,                 1.4398,                 1.1648,                 1.4482,                0.74657,                 0.6339,                0.71529,                0.37722,                 1.5986,                 1.3643,                 1.6439,              0.0068815,              0.0068815,              0.0068815
                     66,                 1.4353,                 1.1739,                 1.4554,                0.74397,                0.64478,                0.72131,                0.38023,                 1.5992,                 1.3473,                 1.6454,               0.006832,               0.006832,               0.006832
                     67,                 1.4338,                 1.1671,                 1.4548,                0.75382,                0.63781,                0.72055,                0.38075,                 1.5996,                 1.3553,                 1.6508,              0.0067825,              0.0067825,              0.0067825
                     68,                  1.427,                 1.1603,                 1.4446,                0.75236,                0.63019,                 0.7132,                 0.3774,                 1.5947,                 1.3583,                 1.6433,               0.006733,               0.006733,               0.006733
                     69,                 1.4215,                 1.1448,                 1.4443,                0.75624,                0.63295,                 0.7198,                0.37899,                  1.593,                  1.349,                 1.6421,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.4256,                  1.145,                 1.4403,                0.74392,                0.64111,                0.71707,                0.37911,                 1.5959,                 1.3478,                 1.6422,               0.006634,               0.006634,               0.006634
                     71,                 1.4283,                 1.1669,                 1.4489,                0.75936,                  0.639,                0.72382,                0.38426,                 1.5954,                 1.3485,                 1.6376,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.4295,                 1.1528,                 1.4471,                0.76766,                0.64435,                0.72418,                0.38432,                 1.5918,                 1.3234,                 1.6311,               0.006535,               0.006535,               0.006535
                     73,                 1.4128,                 1.1349,                 1.4328,                0.75221,                0.64651,                0.72407,                0.38529,                 1.5864,                 1.3242,                 1.6307,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.4159,                 1.1387,                 1.4352,                0.75729,                0.64407,                0.72195,                0.38454,                 1.5929,                  1.327,                 1.6408,               0.006436,               0.006436,               0.006436
                     75,                 1.4064,                 1.1294,                 1.4283,                 0.7599,                  0.631,                0.72174,                0.38643,                 1.5839,                 1.3357,                 1.6332,              0.0063865,              0.0063865,              0.0063865
                     76,                   1.41,                 1.1319,                 1.4359,                0.76755,                0.63538,                0.72133,                0.38334,                 1.5885,                 1.3407,                 1.6431,               0.006337,               0.006337,               0.006337
                     77,                 1.4086,                 1.1292,                 1.4325,                0.76486,                0.64025,                 0.7253,                0.38539,                 1.5936,                 1.3354,                 1.6439,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.3977,                 1.1176,                 1.4237,                0.76889,                0.64409,                0.72681,                0.38811,                  1.592,                  1.328,                 1.6367,               0.006238,               0.006238,               0.006238
                     79,                 1.3995,                 1.1158,                  1.422,                0.76286,                0.63606,                0.72239,                0.38486,                 1.5945,                 1.3252,                 1.6356,              0.0061885,              0.0061885,              0.0061885
                     80,                  1.396,                 1.1175,                 1.4229,                0.76223,                0.63637,                0.72412,                  0.384,                 1.5829,                 1.3268,                 1.6325,               0.006139,               0.006139,               0.006139
                     81,                 1.3991,                 1.1172,                 1.4252,                0.76351,                 0.6511,                0.72877,                 0.3876,                 1.5883,                 1.3187,                 1.6336,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.3964,                 1.1181,                 1.4273,                0.74774,                0.64812,                0.72278,                0.38514,                  1.592,                 1.3247,                 1.6427,                0.00604,                0.00604,                0.00604
                     83,                 1.3824,                  1.099,                 1.4162,                0.76673,                0.63795,                0.72589,                0.38769,                 1.5881,                 1.3284,                 1.6372,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.3968,                 1.1181,                  1.425,                0.75986,                0.64425,                0.72498,                0.38647,                 1.5932,                  1.326,                 1.6522,               0.005941,               0.005941,               0.005941
                     85,                 1.3882,                  1.105,                  1.411,                  0.775,                0.64128,                0.72864,                 0.3881,                 1.5896,                 1.3183,                 1.6377,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.3857,                 1.0909,                 1.4088,                0.74269,                0.65118,                0.72566,                 0.3843,                 1.5988,                 1.3211,                  1.642,               0.005842,               0.005842,               0.005842
                     87,                 1.3855,                 1.1016,                 1.4199,                0.76202,                0.65294,                 0.7331,                   0.39,                 1.5831,                 1.3048,                 1.6356,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.3854,                 1.0989,                 1.4121,                0.75711,                0.66462,                0.73451,                0.39289,                 1.5843,                 1.2949,                   1.63,               0.005743,               0.005743,               0.005743
                     89,                 1.3855,                 1.0929,                 1.4164,                0.75731,                0.65513,                0.73026,                0.39125,                 1.5848,                 1.2957,                 1.6325,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.3771,                 1.0946,                 1.4106,                 0.7731,                0.64558,                0.73023,                0.39146,                 1.5805,                 1.2974,                 1.6333,               0.005644,               0.005644,               0.005644
                     91,                  1.365,                 1.0886,                 1.4058,                0.74963,                0.65797,                0.73213,                0.39141,                 1.5838,                 1.2927,                 1.6338,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.3677,                 1.0853,                 1.4037,                0.74722,                0.66557,                0.72979,                  0.391,                  1.587,                 1.3042,                 1.6408,               0.005545,               0.005545,               0.005545
                     93,                 1.3743,                 1.0759,                 1.4037,                0.75475,                0.65813,                0.73214,                0.39272,                 1.5863,                 1.2932,                 1.6327,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.3599,                 1.0783,                 1.4005,                0.77065,                0.64985,                0.73292,                 0.3942,                   1.59,                 1.2907,                 1.6397,               0.005446,               0.005446,               0.005446
                     95,                 1.3566,                 1.0812,                 1.4048,                0.75075,                0.66254,                 0.7348,                0.39474,                 1.5844,                 1.2898,                 1.6336,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.3615,                 1.0772,                 1.3986,                0.75174,                0.66248,                0.73062,                0.39285,                 1.5862,                 1.2929,                 1.6433,               0.005347,               0.005347,               0.005347
                     97,                 1.3612,                 1.0693,                 1.3997,                0.76559,                0.65461,                 0.7342,                0.39443,                 1.5804,                 1.2865,                 1.6327,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.3466,                 1.0532,                 1.3853,                0.75174,                 0.6649,                0.73661,                0.39444,                  1.582,                 1.2921,                 1.6319,               0.005248,               0.005248,               0.005248
                     99,                 1.3481,                 1.0551,                  1.392,                0.76511,                0.65091,                0.73116,                0.39513,                 1.5732,                  1.286,                  1.625,              0.0051985,              0.0051985,              0.0051985
                    100,                  1.351,                 1.0611,                 1.3987,                0.76509,                0.65005,                0.73318,                0.39384,                 1.5825,                 1.2834,                 1.6361,               0.005149,               0.005149,               0.005149
                    101,                 1.3456,                 1.0474,                 1.3875,                0.75991,                0.65386,                0.73194,                0.39304,                 1.5839,                 1.2773,                 1.6396,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.3537,                 1.0562,                 1.3945,                0.78422,                0.64392,                0.73707,                0.39539,                 1.5772,                 1.2746,                 1.6364,                0.00505,                0.00505,                0.00505
                    103,                 1.3387,                 1.0534,                 1.3942,                0.75754,                0.65881,                0.73418,                0.39567,                 1.5784,                 1.2743,                 1.6388,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.3406,                 1.0385,                 1.3823,                 0.7618,                0.65467,                0.73077,                0.39478,                 1.5841,                 1.2767,                 1.6401,               0.004951,               0.004951,               0.004951
                    105,                 1.3449,                 1.0533,                 1.3931,                0.75976,                0.65826,                 0.7343,                0.39506,                 1.5856,                 1.2765,                 1.6428,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.3447,                 1.0434,                 1.3888,                 0.7637,                0.65756,                0.73501,                0.39576,                 1.5825,                 1.2878,                   1.64,               0.004852,               0.004852,               0.004852
                    107,                 1.3381,                  1.046,                 1.3877,                0.76358,                0.65897,                0.73745,                0.39737,                 1.5792,                 1.2819,                 1.6402,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.3371,                 1.0201,                 1.3733,                0.75718,                0.66786,                0.73612,                0.39758,                 1.5804,                  1.277,                 1.6364,               0.004753,               0.004753,               0.004753
                    109,                 1.3352,                 1.0355,                 1.3868,                0.77595,                0.65435,                0.73448,                0.39767,                 1.5807,                 1.2832,                 1.6371,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.3314,                 1.0255,                 1.3733,                0.78615,                0.64958,                0.73832,                0.39867,                  1.584,                 1.2875,                 1.6414,               0.004654,               0.004654,               0.004654
                    111,                 1.3213,                 1.0204,                 1.3739,                0.78117,                0.65213,                0.73731,                    0.4,                 1.5886,                 1.2779,                 1.6471,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.3244,                 1.0205,                 1.3677,                0.76846,                0.66028,                 0.7361,                0.39961,                 1.5854,                 1.2755,                 1.6433,               0.004555,               0.004555,               0.004555
                    113,                 1.3262,                 1.0254,                 1.3747,                0.77043,                0.65866,                0.73481,                0.39904,                 1.5844,                 1.2726,                 1.6449,              0.0045055,              0.0045055,              0.0045055
                    114,                  1.325,                 1.0217,                 1.3766,                 0.7711,                0.65705,                0.73389,                0.39753,                  1.585,                 1.2757,                 1.6481,               0.004456,               0.004456,               0.004456
                    115,                 1.3277,                  1.018,                 1.3779,                0.77784,                0.65672,                0.73691,                0.39665,                 1.5823,                 1.2769,                 1.6453,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.3186,                 1.0196,                  1.367,                0.79141,                0.64909,                0.73729,                0.39831,                 1.5797,                 1.2731,                 1.6445,               0.004357,               0.004357,               0.004357
                    117,                 1.3118,                0.99879,                 1.3602,                0.77632,                0.65822,                0.73705,                0.39807,                 1.5848,                 1.2681,                 1.6483,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.3161,                 1.0122,                 1.3696,                0.78416,                0.64876,                0.73664,                0.39801,                 1.5903,                 1.2677,                 1.6529,               0.004258,               0.004258,               0.004258
                    119,                 1.3119,                 1.0069,                 1.3625,                0.77028,                0.65656,                0.73963,                0.39969,                 1.5903,                 1.2683,                 1.6479,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.3099,                   1.01,                 1.3676,                0.78173,                0.64955,                0.73829,                0.39883,                   1.59,                 1.2707,                 1.6474,               0.004159,               0.004159,               0.004159
                    121,                 1.3162,                 1.0104,                 1.3703,                 0.7817,                0.65111,                0.73883,                0.39917,                 1.5914,                 1.2728,                 1.6477,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.3094,                 1.0058,                 1.3621,                0.77766,                0.65952,                0.73846,                0.39927,                 1.5882,                 1.2705,                 1.6458,                0.00406,                0.00406,                0.00406
                    123,                 1.3002,                  1.003,                 1.3685,                0.77932,                0.65287,                0.73914,                0.39898,                 1.5912,                 1.2688,                 1.6516,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.3084,                0.99519,                 1.3556,                0.77039,                0.65784,                0.73532,                0.39799,                 1.5912,                 1.2655,                   1.65,               0.003961,               0.003961,               0.003961
                    125,                  1.302,                0.99661,                 1.3637,                0.76289,                 0.6595,                  0.736,                0.39668,                 1.5867,                 1.2677,                 1.6487,              0.0039115,              0.0039115,              0.0039115
                    126,                  1.303,                0.99714,                 1.3587,                0.76328,                0.66454,                0.73428,                0.39552,                 1.5894,                 1.2688,                 1.6495,               0.003862,               0.003862,               0.003862
                    127,                 1.2985,                0.98009,                 1.3514,                0.76043,                0.66973,                0.73753,                0.39695,                 1.5916,                 1.2695,                  1.653,              0.0038125,              0.0038125,              0.0038125
                    128,                  1.288,                0.97653,                 1.3475,                0.76397,                0.66856,                0.73893,                0.39702,                 1.5948,                 1.2693,                 1.6551,               0.003763,               0.003763,               0.003763
                    129,                   1.29,                0.98056,                 1.3504,                0.77069,                0.66629,                0.74103,                 0.3975,                 1.5956,                 1.2672,                 1.6572,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.2911,                0.98207,                 1.3541,                0.76811,                0.66386,                0.73799,                0.39763,                 1.5941,                 1.2651,                 1.6555,               0.003664,               0.003664,               0.003664
                    131,                 1.2894,                0.97606,                 1.3533,                 0.7735,                0.66157,                0.73687,                0.39796,                 1.5905,                 1.2612,                 1.6552,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.2883,                0.97546,                 1.3473,                0.77654,                0.66631,                0.73672,                0.39801,                 1.5931,                 1.2644,                 1.6578,               0.003565,               0.003565,               0.003565
                    133,                 1.2883,                0.97689,                 1.3465,                0.77192,                0.66717,                0.73718,                 0.3979,                  1.595,                 1.2637,                 1.6578,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.2954,                0.97338,                  1.343,                0.76359,                0.66839,                0.73708,                0.39832,                 1.5957,                 1.2584,                 1.6586,               0.003466,               0.003466,               0.003466
                    135,                 1.2798,                0.96563,                 1.3441,                0.76715,                0.66386,                0.73871,                0.39899,                 1.5943,                 1.2597,                 1.6569,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.2873,                0.96398,                 1.3418,                0.76948,                0.65948,                0.73875,                0.39817,                 1.5985,                 1.2637,                 1.6599,               0.003367,               0.003367,               0.003367
                    137,                 1.2799,                0.97034,                 1.3454,                0.77607,                0.65504,                0.73742,                0.39752,                 1.5994,                 1.2643,                 1.6629,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.2839,                0.96004,                 1.3426,                0.77432,                0.65531,                0.73729,                0.39867,                 1.6014,                 1.2617,                 1.6645,               0.003268,               0.003268,               0.003268
                    139,                 1.2884,                0.96864,                 1.3417,                0.78316,                0.64713,                0.73436,                0.39764,                 1.5997,                  1.261,                 1.6622,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.2734,                0.95065,                 1.3311,                0.77924,                0.64914,                0.73506,                0.39717,                 1.6003,                  1.264,                 1.6609,               0.003169,               0.003169,               0.003169
                    141,                 1.2642,                0.96176,                 1.3396,                0.77053,                0.65468,                0.73492,                0.39742,                 1.5993,                 1.2636,                 1.6601,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.2641,                0.95061,                 1.3325,                 0.7736,                0.65237,                0.73465,                 0.3967,                 1.6021,                 1.2668,                 1.6648,                0.00307,                0.00307,                0.00307
                    143,                 1.2688,                0.94566,                  1.333,                0.76603,                0.65853,                 0.7343,                0.39719,                 1.6021,                  1.265,                 1.6641,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.2572,                0.94084,                  1.329,                0.76356,                0.65863,                0.73406,                0.39674,                 1.6037,                 1.2677,                 1.6677,               0.002971,               0.002971,               0.002971
                    145,                 1.2682,                0.93565,                 1.3264,                0.76245,                0.65837,                0.73338,                0.39728,                 1.6067,                  1.271,                 1.6705,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.2698,                0.94863,                 1.3316,                 0.7688,                 0.6552,                0.73375,                0.39757,                 1.6099,                 1.2704,                 1.6736,               0.002872,               0.002872,               0.002872
                    147,                 1.2601,                0.93657,                  1.332,                0.76492,                0.65979,                0.73372,                0.39678,                 1.6137,                 1.2716,                 1.6793,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.2661,                0.95216,                 1.3374,                0.76001,                0.66384,                0.73254,                0.39623,                 1.6169,                 1.2747,                 1.6819,               0.002773,               0.002773,               0.002773
                    149,                 1.2508,                0.93379,                  1.323,                0.75443,                0.66741,                0.73473,                0.39603,                 1.6149,                 1.2749,                  1.681,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.2563,                0.93666,                 1.3247,                 0.7627,                0.66305,                0.73311,                0.39524,                 1.6148,                 1.2735,                 1.6807,               0.002674,               0.002674,               0.002674
                    151,                 1.2432,                0.92627,                 1.3185,                0.75998,                0.66087,                0.73122,                0.39501,                 1.6144,                 1.2763,                 1.6808,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.2534,                0.93293,                 1.3292,                0.75763,                0.66326,                0.73196,                0.39436,                 1.6142,                 1.2769,                 1.6812,               0.002575,               0.002575,               0.002575
                    153,                 1.2515,                0.92739,                 1.3222,                 0.7586,                0.66347,                0.73163,                0.39376,                  1.614,                 1.2767,                 1.6825,              0.0025255,              0.0025255,              0.0025255
                    154,                 1.2595,                0.93094,                 1.3254,                0.75497,                0.66833,                0.73359,                0.39415,                 1.6158,                  1.275,                  1.686,               0.002476,               0.002476,               0.002476
