                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                 1.5641,                 1.3922,                 1.5729,                0.72335,                0.60506,                0.68773,                0.35841,                 1.6423,                 1.6555,                 1.7359,               0.007426,               0.007426,               0.007426
                     42,                 1.5622,                 1.3801,                 1.5705,                 0.7433,                 0.6052,                0.69204,                0.35931,                  1.652,                 1.5561,                 1.7238,                0.00736,                0.00736,                0.00736
                     43,                   1.55,                 1.3659,                 1.5538,                0.73897,                0.60878,                  0.697,                 0.3614,                 1.6482,                  1.574,                 1.7248,               0.007294,               0.007294,               0.007294
                     44,                  1.547,                 1.3708,                 1.5545,                0.72921,                 0.6063,                0.69292,                0.35766,                 1.6485,                 1.5889,                 1.7158,               0.007228,               0.007228,               0.007228
                     45,                 1.5445,                 1.3692,                 1.5595,                0.75656,                0.60366,                0.70105,                0.36644,                 1.6403,                 1.5788,                 1.7256,               0.007162,               0.007162,               0.007162
                     46,                 1.5399,                 1.3506,                 1.5462,                0.75029,                0.60936,                0.70013,                0.36996,                 1.6337,                 1.6042,                 1.7227,               0.007096,               0.007096,               0.007096
                     47,                 1.5355,                 1.3423,                 1.5449,                0.72817,                0.59988,                0.69097,                0.36412,                 1.6258,                 1.6155,                 1.7037,                0.00703,                0.00703,                0.00703
                     48,                 1.5254,                 1.3298,                 1.5341,                0.72924,                0.62338,                0.70155,                0.37492,                 1.6433,                  1.543,                 1.7074,               0.006964,               0.006964,               0.006964
                     49,                 1.5261,                 1.3373,                 1.5406,                0.73587,                0.61663,                 0.6997,                0.37321,                 1.6299,                 1.5556,                 1.6994,               0.006898,               0.006898,               0.006898
                     50,                   1.52,                 1.3199,                 1.5323,                0.73876,                0.62441,                0.70793,                0.37516,                 1.6179,                 1.5459,                 1.7084,               0.006832,               0.006832,               0.006832
                     51,                 1.5186,                 1.3164,                 1.5299,                0.74452,                0.62347,                 0.7114,                 0.3806,                 1.6235,                 1.5167,                 1.7046,               0.006766,               0.006766,               0.006766
                     52,                 1.5148,                 1.3217,                 1.5309,                0.74807,                0.63573,                0.71087,                 0.3788,                 1.6312,                 1.5396,                 1.7064,                 0.0067,                 0.0067,                 0.0067
                     53,                 1.5267,                  1.319,                 1.5342,                0.73531,                0.62438,                0.70502,                0.37723,                 1.6118,                 1.5489,                 1.6942,               0.006634,               0.006634,               0.006634
                     54,                 1.5171,                 1.3163,                  1.526,                0.74417,                0.61972,                0.70913,                0.37951,                 1.6199,                 1.5254,                  1.703,               0.006568,               0.006568,               0.006568
                     55,                 1.5039,                 1.2951,                 1.5177,                0.74356,                0.62943,                0.71404,                0.38488,                 1.6154,                 1.5005,                 1.6891,               0.006502,               0.006502,               0.006502
                     56,                 1.5051,                 1.2973,                  1.514,                0.75078,                0.62876,                0.71836,                0.38404,                 1.6134,                 1.5215,                 1.6836,               0.006436,               0.006436,               0.006436
                     57,                  1.503,                 1.2893,                 1.5097,                0.72785,                0.62853,                0.70835,                0.37628,                 1.6194,                 1.5266,                 1.6906,                0.00637,                0.00637,                0.00637
                     58,                 1.5055,                 1.2825,                  1.513,                0.73661,                0.62563,                0.71074,                0.37855,                 1.6292,                 1.5049,                 1.6966,               0.006304,               0.006304,               0.006304
                     59,                  1.498,                 1.2708,                 1.5047,                0.74717,                0.61501,                0.71199,                0.38371,                 1.6006,                 1.4957,                 1.6723,               0.006238,               0.006238,               0.006238
                     60,                 1.5014,                  1.285,                 1.5096,                0.75373,                 0.6275,                0.71847,                0.38618,                 1.6031,                 1.4849,                 1.6707,               0.006172,               0.006172,               0.006172
                     61,                 1.4887,                  1.273,                 1.5058,                 0.7535,                0.61738,                 0.7163,                0.38532,                 1.6026,                 1.4896,                 1.6726,               0.006106,               0.006106,               0.006106
                     62,                 1.4856,                 1.2639,                 1.5006,                 0.7484,                 0.6294,                0.71966,                0.38628,                 1.6018,                 1.4687,                 1.6728,                0.00604,                0.00604,                0.00604
                     63,                 1.4924,                 1.2691,                 1.5004,                0.75195,                0.62937,                0.72074,                 0.3884,                 1.6013,                 1.4684,                 1.6762,               0.005974,               0.005974,               0.005974
                     64,                 1.4821,                 1.2512,                 1.4937,                0.76073,                0.62741,                0.71865,                0.38578,                 1.6057,                 1.4826,                  1.677,               0.005908,               0.005908,               0.005908
                     65,                 1.4803,                 1.2574,                 1.4869,                0.74409,                0.62316,                0.71329,                 0.3835,                  1.595,                 1.4757,                 1.6697,               0.005842,               0.005842,               0.005842
                     66,                 1.4798,                 1.2549,                 1.4985,                0.75204,                0.63464,                0.72435,                0.39447,                 1.5919,                 1.4545,                 1.6623,               0.005776,               0.005776,               0.005776
                     67,                 1.4767,                 1.2608,                 1.4973,                0.74347,                0.63693,                0.72189,                0.39161,                 1.5876,                 1.4574,                 1.6648,                0.00571,                0.00571,                0.00571
                     68,                 1.4715,                 1.2472,                 1.4844,                0.75556,                 0.6273,                 0.7221,                0.39525,                 1.5811,                   1.45,                 1.6578,               0.005644,               0.005644,               0.005644
                     69,                 1.4651,                 1.2294,                  1.478,                0.75546,                0.62918,                0.72662,                0.39537,                 1.5753,                 1.4441,                 1.6517,               0.005578,               0.005578,               0.005578
                     70,                 1.4666,                  1.236,                 1.4809,                 0.7529,                0.63683,                0.72606,                0.39506,                 1.5891,                 1.4575,                 1.6693,               0.005512,               0.005512,               0.005512
                     71,                 1.4716,                 1.2411,                 1.4824,                0.75405,                0.62865,                0.72587,                0.39377,                 1.5877,                 1.4418,                 1.6583,               0.005446,               0.005446,               0.005446
                     72,                 1.4699,                 1.2396,                 1.4841,                0.76329,                0.62949,                0.73061,                0.39801,                 1.5847,                 1.4263,                  1.654,                0.00538,                0.00538,                0.00538
                     73,                 1.4595,                 1.2184,                 1.4691,                0.74907,                0.63747,                0.72742,                0.39644,                 1.5906,                 1.4268,                 1.6615,               0.005314,               0.005314,               0.005314
                     74,                 1.4568,                 1.2308,                 1.4738,                0.76828,                0.63603,                0.73098,                0.39991,                 1.5816,                 1.4219,                 1.6551,               0.005248,               0.005248,               0.005248
                     75,                 1.4513,                 1.2125,                 1.4639,                0.75393,                0.63394,                0.72803,                0.39664,                 1.5882,                  1.416,                 1.6547,               0.005182,               0.005182,               0.005182
                     76,                 1.4514,                 1.2169,                 1.4674,                0.76391,                0.63286,                0.72549,                0.39559,                 1.5857,                 1.4191,                 1.6563,               0.005116,               0.005116,               0.005116
                     77,                 1.4545,                 1.2154,                 1.4664,                0.74959,                0.64242,                0.72804,                0.39629,                 1.5883,                 1.4256,                 1.6532,                0.00505,                0.00505,                0.00505
                     78,                 1.4451,                 1.2021,                 1.4634,                0.75498,                0.63335,                0.72786,                0.39709,                 1.5897,                 1.4215,                 1.6566,               0.004984,               0.004984,               0.004984
                     79,                 1.4401,                  1.197,                 1.4565,                0.74558,                0.64727,                0.73348,                0.40061,                 1.5789,                 1.4069,                 1.6456,               0.004918,               0.004918,               0.004918
                     80,                 1.4395,                 1.2013,                 1.4577,                0.74842,                0.64739,                0.73267,                0.40059,                 1.5793,                  1.421,                 1.6531,               0.004852,               0.004852,               0.004852
                     81,                 1.4434,                 1.1925,                 1.4543,                0.74979,                0.64811,                 0.7348,                0.40252,                  1.574,                 1.3978,                 1.6402,               0.004786,               0.004786,               0.004786
                     82,                 1.4414,                 1.1973,                 1.4601,                0.76062,                0.63544,                0.73072,                0.40061,                 1.5804,                 1.4099,                 1.6432,                0.00472,                0.00472,                0.00472
                     83,                 1.4296,                 1.1793,                 1.4498,                0.75671,                0.64541,                0.73035,                0.40011,                 1.5788,                 1.4036,                 1.6447,               0.004654,               0.004654,               0.004654
                     84,                 1.4412,                 1.1948,                 1.4559,                0.75797,                0.64373,                0.73284,                0.39909,                 1.5803,                 1.3982,                  1.646,               0.004588,               0.004588,               0.004588
                     85,                 1.4336,                   1.19,                 1.4525,                0.74394,                0.64952,                0.73164,                0.39945,                 1.5833,                 1.4028,                 1.6502,               0.004522,               0.004522,               0.004522
                     86,                 1.4283,                 1.1657,                 1.4414,                0.75443,                0.64439,                0.73238,                0.40177,                  1.581,                 1.3864,                 1.6429,               0.004456,               0.004456,               0.004456
                     87,                 1.4256,                 1.1733,                 1.4485,                0.76687,                0.64153,                0.73655,                0.40608,                 1.5746,                 1.3801,                 1.6406,                0.00439,                0.00439,                0.00439
                     88,                 1.4282,                 1.1796,                 1.4464,                 0.7648,                0.64162,                0.73472,                0.40418,                 1.5831,                    1.4,                 1.6443,               0.004324,               0.004324,               0.004324
                     89,                 1.4235,                 1.1769,                 1.4446,                0.76759,                0.63451,                0.73637,                0.40607,                 1.5788,                 1.3838,                 1.6427,               0.004258,               0.004258,               0.004258
                     90,                 1.4225,                 1.1698,                  1.446,                0.75552,                0.64465,                0.73542,                0.40867,                  1.581,                 1.3774,                 1.6494,               0.004192,               0.004192,               0.004192
                     91,                 1.4128,                 1.1669,                 1.4384,                0.76164,                0.64515,                0.73812,                0.40796,                 1.5737,                 1.3702,                 1.6432,               0.004126,               0.004126,               0.004126
                     92,                 1.4129,                 1.1643,                 1.4348,                0.74891,                0.65621,                0.73995,                0.40812,                 1.5767,                 1.3752,                 1.6441,                0.00406,                0.00406,                0.00406
                     93,                 1.4148,                 1.1527,                 1.4358,                0.75804,                0.65234,                 0.7396,                0.40778,                 1.5798,                 1.3614,                 1.6438,               0.003994,               0.003994,               0.003994
                     94,                 1.4026,                 1.1508,                 1.4308,                0.77004,                0.63831,                0.73676,                0.40535,                 1.5799,                 1.3713,                 1.6449,               0.003928,               0.003928,               0.003928
                     95,                 1.3961,                 1.1559,                 1.4287,                 0.7629,                0.63695,                0.73938,                0.40661,                 1.5756,                 1.3711,                 1.6392,               0.003862,               0.003862,               0.003862
                     96,                 1.4078,                 1.1553,                 1.4309,                0.76138,                0.64434,                0.73884,                0.40802,                 1.5749,                 1.3731,                  1.637,               0.003796,               0.003796,               0.003796
                     97,                 1.4037,                 1.1452,                 1.4285,                0.76517,                0.64789,                0.73825,                 0.4063,                 1.5716,                  1.359,                 1.6282,                0.00373,                0.00373,                0.00373
                     98,                 1.3882,                  1.127,                 1.4136,                0.75166,                0.65217,                0.73859,                0.40953,                 1.5751,                 1.3601,                 1.6356,               0.003664,               0.003664,               0.003664
                     99,                 1.3889,                 1.1292,                 1.4197,                0.75876,                0.65322,                 0.7378,                0.40956,                 1.5767,                 1.3517,                 1.6348,               0.003598,               0.003598,               0.003598
                    100,                 1.3992,                 1.1365,                 1.4275,                0.75746,                0.65231,                0.73896,                0.40696,                 1.5798,                 1.3591,                 1.6373,               0.003532,               0.003532,               0.003532
                    101,                 1.3901,                 1.1223,                 1.4158,                0.74634,                0.65997,                0.73925,                0.41013,                  1.576,                 1.3579,                  1.635,               0.003466,               0.003466,               0.003466
                    102,                 1.4023,                 1.1288,                 1.4198,                0.74528,                0.66137,                 0.7406,                0.41176,                 1.5769,                 1.3568,                 1.6355,                 0.0034,                 0.0034,                 0.0034
                    103,                 1.3785,                 1.1237,                 1.4205,                0.74789,                0.66122,                0.73996,                0.41113,                 1.5753,                 1.3455,                 1.6357,               0.003334,               0.003334,               0.003334
                    104,                   1.38,                 1.1026,                 1.4092,                0.75674,                0.65394,                0.74131,                0.41015,                 1.5792,                 1.3583,                 1.6412,               0.003268,               0.003268,               0.003268
                    105,                 1.3879,                 1.1222,                 1.4122,                 0.7703,                0.64538,                0.74272,                0.41156,                 1.5785,                 1.3428,                 1.6395,               0.003202,               0.003202,               0.003202
                    106,                 1.3863,                 1.1179,                 1.4134,                0.75985,                0.64825,                0.74179,                 0.4121,                 1.5785,                  1.348,                   1.64,               0.003136,               0.003136,               0.003136
                    107,                 1.3814,                 1.1198,                 1.4111,                0.75895,                0.65106,                0.74331,                0.41265,                   1.58,                 1.3459,                 1.6383,                0.00307,                0.00307,                0.00307
                    108,                 1.3782,                 1.0982,                 1.4048,                0.75682,                 0.6582,                0.74297,                0.41223,                   1.58,                 1.3464,                  1.641,               0.003004,               0.003004,               0.003004
                    109,                 1.3768,                 1.1026,                 1.4078,                0.74959,                0.66105,                0.74277,                 0.4117,                 1.5748,                 1.3444,                 1.6378,               0.002938,               0.002938,               0.002938
                    110,                 1.3749,                 1.0956,                 1.4018,                0.75588,                0.65872,                 0.7436,                0.41334,                 1.5749,                 1.3363,                 1.6367,               0.002872,               0.002872,               0.002872
                    111,                 1.3695,                 1.0966,                 1.4005,                0.76092,                0.65974,                0.74407,                0.41399,                  1.573,                 1.3324,                 1.6349,               0.002806,               0.002806,               0.002806
                    112,                 1.3696,                 1.0914,                 1.3968,                0.75887,                0.66213,                0.74306,                0.41311,                 1.5783,                 1.3341,                 1.6378,                0.00274,                0.00274,                0.00274
                    113,                 1.3713,                 1.0911,                 1.4006,                0.76689,                0.65127,                 0.7438,                0.41171,                 1.5808,                 1.3389,                 1.6398,               0.002674,               0.002674,               0.002674
                    114,                 1.3647,                 1.0937,                 1.3994,                0.77156,                0.65419,                0.74602,                0.41338,                 1.5743,                 1.3372,                 1.6371,               0.002608,               0.002608,               0.002608
                    115,                 1.3647,                 1.0799,                 1.3968,                 0.7529,                0.66115,                0.74478,                0.41436,                 1.5763,                 1.3339,                 1.6352,               0.002542,               0.002542,               0.002542
                    116,                 1.3639,                 1.0834,                  1.394,                0.76797,                 0.6533,                0.74533,                0.41459,                 1.5722,                 1.3335,                 1.6303,               0.002476,               0.002476,               0.002476
                    117,                 1.3601,                 1.0707,                 1.3864,                0.76622,                0.65422,                0.74333,                0.41289,                 1.5764,                 1.3364,                 1.6345,                0.00241,                0.00241,                0.00241
                    118,                 1.3578,                  1.082,                   1.39,                0.75531,                0.66326,                0.74326,                 0.4125,                 1.5767,                 1.3325,                 1.6342,               0.002344,               0.002344,               0.002344
                    119,                 1.3532,                 1.0666,                 1.3827,                0.75602,                0.66609,                0.74434,                0.41205,                 1.5771,                  1.334,                 1.6348,               0.002278,               0.002278,               0.002278
                    120,                 1.3497,                 1.0776,                 1.3871,                0.76411,                 0.6539,                 0.7437,                0.41319,                 1.5769,                 1.3337,                 1.6341,               0.002212,               0.002212,               0.002212
                    121,                 1.3581,                 1.0742,                  1.392,                0.75692,                 0.6583,                0.74476,                0.41434,                 1.5767,                 1.3295,                 1.6334,               0.002146,               0.002146,               0.002146
                    122,                 1.3551,                 1.0737,                 1.3898,                0.76228,                0.65814,                0.74568,                0.41456,                 1.5722,                 1.3286,                 1.6308,                0.00208,                0.00208,                0.00208
                    123,                 1.3409,                 1.0751,                 1.3852,                0.75488,                0.65931,                0.74617,                0.41486,                 1.5702,                  1.329,                 1.6283,               0.002014,               0.002014,               0.002014
                    124,                 1.3451,                 1.0579,                 1.3753,                 0.7555,                0.65808,                0.74523,                0.41591,                 1.5737,                 1.3257,                 1.6309,               0.001948,               0.001948,               0.001948
                    125,                 1.3456,                 1.0595,                 1.3814,                0.77088,                 0.6575,                0.74699,                0.41597,                 1.5747,                 1.3228,                 1.6317,               0.001882,               0.001882,               0.001882
                    126,                 1.3435,                 1.0575,                  1.379,                0.77166,                0.65302,                0.74468,                0.41479,                 1.5776,                 1.3248,                 1.6346,               0.001816,               0.001816,               0.001816
                    127,                 1.3402,                 1.0407,                 1.3729,                0.76336,                 0.6534,                 0.7444,                 0.4146,                  1.578,                 1.3221,                 1.6343,                0.00175,                0.00175,                0.00175
                    128,                 1.3333,                 1.0473,                  1.376,                0.76098,                0.65579,                0.74591,                0.41541,                 1.5814,                 1.3217,                 1.6388,               0.001684,               0.001684,               0.001684
                    129,                 1.3308,                 1.0419,                 1.3705,                0.76075,                0.65687,                0.74513,                0.41579,                 1.5825,                 1.3176,                 1.6395,               0.001618,               0.001618,               0.001618
                    130,                 1.3352,                  1.039,                 1.3731,                0.75067,                0.66553,                0.74431,                0.41519,                 1.5829,                 1.3193,                 1.6388,               0.001552,               0.001552,               0.001552
                    131,                 1.3319,                 1.0376,                 1.3724,                0.74702,                0.66879,                0.74481,                0.41559,                  1.581,                 1.3159,                 1.6386,               0.001486,               0.001486,               0.001486
                    132,                 1.3299,                 1.0421,                 1.3727,                0.74823,                0.67165,                0.74602,                0.41624,                 1.5799,                  1.317,                 1.6372,                0.00142,                0.00142,                0.00142
                    133,                 1.3263,                  1.035,                 1.3661,                0.75866,                0.67094,                0.74653,                0.41575,                 1.5793,                 1.3168,                 1.6366,               0.001354,               0.001354,               0.001354
                    134,                 1.3331,                  1.035,                 1.3691,                0.76077,                0.66658,                0.74669,                0.41646,                 1.5809,                 1.3177,                 1.6402,               0.001288,               0.001288,               0.001288
                    135,                 1.3214,                 1.0246,                 1.3666,                0.76411,                0.66778,                0.74837,                0.41659,                 1.5813,                 1.3142,                 1.6399,               0.001222,               0.001222,               0.001222
                    136,                 1.3248,                 1.0284,                 1.3613,                0.76394,                0.66563,                0.74765,                0.41724,                 1.5819,                  1.315,                 1.6401,               0.001156,               0.001156,               0.001156
                    137,                 1.3147,                 1.0303,                 1.3628,                0.76439,                0.66622,                0.74736,                0.41741,                 1.5847,                 1.3152,                 1.6429,                0.00109,                0.00109,                0.00109
                    138,                 1.3188,                 1.0149,                 1.3635,                 0.7726,                 0.6611,                0.74643,                0.41763,                 1.5868,                 1.3155,                 1.6444,               0.001024,               0.001024,               0.001024
                    139,                 1.3269,                 1.0365,                 1.3663,                0.77061,                0.66112,                0.74677,                0.41687,                 1.5841,                 1.3166,                 1.6421,               0.000958,               0.000958,               0.000958
                    140,                 1.3112,                 1.0085,                 1.3519,                0.77106,                0.66185,                0.74749,                0.41799,                 1.5828,                 1.3159,                 1.6404,               0.000892,               0.000892,               0.000892
                    141,                 1.3454,                0.99842,                 1.3634,                0.76719,                0.66228,                0.74733,                0.41922,                  1.585,                 1.3125,                 1.6429,               0.000826,               0.000826,               0.000826
                    142,                 1.3319,                0.98777,                 1.3633,                0.76387,                0.66581,                0.74803,                0.41915,                 1.5862,                 1.3117,                 1.6458,                0.00076,                0.00076,                0.00076
                    143,                 1.3296,                0.97591,                 1.3573,                0.76271,                0.66719,                0.74788,                0.41882,                 1.5864,                 1.3113,                 1.6468,               0.000694,               0.000694,               0.000694
                    144,                 1.3256,                0.97378,                 1.3572,                0.76674,                 0.6654,                0.74881,                0.41833,                 1.5875,                 1.3108,                 1.6481,               0.000628,               0.000628,               0.000628
                    145,                 1.3173,                0.96357,                 1.3501,                 0.7599,                0.66781,                0.74744,                 0.4174,                 1.5879,                 1.3094,                 1.6485,               0.000562,               0.000562,               0.000562
                    146,                 1.3186,                0.96566,                 1.3497,                0.76101,                0.66859,                0.74728,                0.41788,                 1.5867,                 1.3084,                 1.6486,               0.000496,               0.000496,               0.000496
                    147,                 1.3105,                0.95731,                 1.3427,                0.76026,                0.66741,                0.74679,                0.41862,                 1.5859,                 1.3092,                 1.6489,                0.00043,                0.00043,                0.00043
                    148,                 1.3107,                0.95466,                 1.3433,                0.76314,                0.66865,                0.74772,                0.41832,                 1.5875,                 1.3079,                 1.6496,               0.000364,               0.000364,               0.000364
                    149,                 1.3009,                0.94361,                 1.3331,                0.76118,                 0.6713,                0.74856,                  0.419,                 1.5881,                 1.3072,                 1.6502,               0.000298,               0.000298,               0.000298
                    150,                 1.3012,                0.93936,                 1.3383,                0.76751,                 0.6667,                0.74845,                0.41895,                 1.5881,                 1.3066,                 1.6497,               0.000232,               0.000232,               0.000232
