                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                 1.3799,                 1.0997,                  1.354,                0.77154,                0.63222,                0.72842,                0.39488,                 1.5824,                 1.3018,                 1.5381,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.3987,                 1.1161,                  1.362,                0.76779,                 0.6388,                0.72363,                0.39136,                 1.5827,                 1.3069,                 1.5381,               0.005941,               0.005941,               0.005941
                     85,                 1.3949,                 1.1024,                 1.3569,                0.76025,                0.64495,                0.72765,                 0.3944,                 1.5818,                 1.2978,                 1.5408,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.3838,                 1.0958,                 1.3527,                0.77448,                0.64476,                0.72816,                0.39217,                 1.5848,                  1.297,                 1.5412,               0.005842,               0.005842,               0.005842
                     87,                 1.3779,                 1.0991,                 1.3569,                0.76379,                0.64298,                0.72945,                0.39502,                 1.5773,                 1.3006,                 1.5414,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.3867,                 1.0932,                 1.3574,                0.76012,                 0.6486,                0.73043,                0.39677,                 1.5736,                 1.2862,                  1.534,               0.005743,               0.005743,               0.005743
                     89,                 1.3815,                 1.0957,                 1.3479,                0.77538,                0.63607,                 0.7272,                0.39749,                 1.5753,                  1.298,                 1.5271,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.3695,                 1.0921,                 1.3493,                0.77339,                 0.6424,                0.72947,                0.39681,                 1.5663,                 1.2913,                  1.526,               0.005644,               0.005644,               0.005644
                     91,                 1.3691,                   1.09,                 1.3456,                0.77068,                0.64843,                  0.731,                0.39933,                   1.57,                 1.2893,                 1.5244,              0.0055945,              0.0055945,              0.0055945
                     92,                  1.369,                 1.0853,                 1.3438,                0.76772,                0.64934,                0.73235,                0.39723,                 1.5758,                 1.2857,                 1.5295,               0.005545,               0.005545,               0.005545
                     93,                 1.3715,                  1.071,                 1.3431,                0.77116,                0.65416,                0.73296,                0.39978,                 1.5707,                 1.2851,                 1.5303,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.3605,                 1.0782,                 1.3389,                0.77003,                0.64462,                0.73209,                0.39959,                 1.5671,                 1.2959,                 1.5317,               0.005446,               0.005446,               0.005446
                     95,                 1.3575,                 1.0828,                 1.3451,                0.76484,                0.65439,                0.73359,                0.40079,                 1.5687,                  1.286,                 1.5319,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.3594,                 1.0794,                 1.3397,                0.76793,                0.65015,                0.73344,                0.40003,                 1.5708,                 1.2807,                 1.5348,               0.005347,               0.005347,               0.005347
                     97,                 1.3552,                 1.0739,                 1.3379,                0.77087,                0.64748,                0.73405,                0.39991,                 1.5713,                 1.2798,                 1.5298,              0.0052975,              0.0052975,              0.0052975
                     98,                  1.347,                 1.0556,                 1.3271,                0.77349,                0.65017,                0.73777,                0.40239,                 1.5643,                 1.2765,                 1.5288,               0.005248,               0.005248,               0.005248
                     99,                 1.3435,                 1.0572,                  1.328,                 0.7799,                0.64178,                0.73428,                0.40082,                 1.5665,                 1.2743,                 1.5295,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.3561,                 1.0641,                 1.3359,                 0.7606,                0.65778,                0.73512,                0.40161,                 1.5724,                 1.2656,                 1.5293,               0.005149,               0.005149,               0.005149
                    101,                 1.3418,                 1.0463,                 1.3244,                0.76318,                0.65505,                0.73392,                0.40024,                 1.5714,                 1.2677,                 1.5282,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.3563,                 1.0544,                 1.3334,                 0.7503,                0.65589,                0.73311,                 0.4013,                 1.5681,                 1.2759,                 1.5257,                0.00505,                0.00505,                0.00505
                    103,                 1.3399,                 1.0534,                 1.3319,                0.77952,                 0.6403,                0.73544,                0.40311,                 1.5638,                 1.2698,                  1.526,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.3421,                 1.0411,                 1.3225,                  0.758,                0.66318,                0.73504,                0.40235,                 1.5667,                 1.2718,                 1.5266,               0.004951,               0.004951,               0.004951
                    105,                 1.3447,                 1.0505,                 1.3259,                 0.7512,                 0.6559,                0.73358,                0.40281,                 1.5662,                 1.2705,                 1.5209,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.3448,                 1.0442,                 1.3235,                0.74957,                0.65948,                0.73418,                0.40235,                 1.5669,                 1.2702,                 1.5199,               0.004852,               0.004852,               0.004852
                    107,                 1.3376,                 1.0447,                   1.32,                0.77018,                0.64406,                0.73379,                0.40186,                 1.5693,                 1.2696,                 1.5226,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.3362,                 1.0239,                 1.3164,                0.74769,                0.66168,                 0.7318,                0.39989,                 1.5688,                 1.2629,                 1.5248,               0.004753,               0.004753,               0.004753
                    109,                 1.3399,                 1.0386,                 1.3238,                0.76196,                0.65428,                0.73449,                0.40243,                 1.5666,                 1.2675,                 1.5222,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.3339,                 1.0298,                 1.3108,                0.76098,                0.65584,                0.73576,                0.40241,                 1.5657,                  1.266,                 1.5219,               0.004654,               0.004654,               0.004654
                    111,                 1.3263,                 1.0193,                 1.3122,                0.75569,                0.65958,                0.73737,                0.40291,                 1.5677,                 1.2613,                 1.5253,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.3267,                 1.0213,                 1.3071,                0.77031,                0.65013,                0.73831,                0.40351,                 1.5686,                 1.2542,                 1.5262,               0.004555,               0.004555,               0.004555
                    113,                 1.3258,                 1.0264,                  1.312,                0.75731,                 0.6654,                0.73891,                0.40438,                 1.5683,                 1.2515,                 1.5254,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.3282,                 1.0252,                 1.3136,                0.77134,                0.66182,                0.74354,                0.40584,                 1.5643,                 1.2501,                 1.5207,               0.004456,               0.004456,               0.004456
                    115,                 1.3236,                 1.0202,                 1.3123,                0.76907,                0.65963,                0.74177,                0.40449,                 1.5679,                 1.2525,                 1.5243,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.3186,                 1.0188,                 1.3056,                0.76215,                0.66655,                0.74293,                0.40765,                 1.5671,                 1.2539,                 1.5227,               0.004357,               0.004357,               0.004357
                    117,                 1.3184,                 1.0051,                 1.3002,                0.76024,                0.66256,                0.74028,                0.40495,                 1.5702,                 1.2627,                 1.5235,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.3174,                 1.0155,                 1.3037,                0.77408,                0.65741,                0.74091,                0.40631,                 1.5756,                 1.2641,                 1.5275,               0.004258,               0.004258,               0.004258
                    119,                 1.3171,                 1.0068,                 1.2985,                0.77824,                0.65259,                0.74031,                0.40509,                 1.5722,                 1.2676,                 1.5241,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.3169,                 1.0083,                 1.3029,                0.76993,                0.65274,                0.73807,                0.40364,                 1.5735,                 1.2596,                 1.5236,               0.004159,               0.004159,               0.004159
                    121,                 1.3161,                 1.0136,                 1.3071,                0.75558,                0.66453,                0.73791,                0.40496,                 1.5706,                 1.2574,                  1.524,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.3187,                  1.014,                 1.3021,                0.76952,                0.65823,                0.73836,                0.40526,                 1.5699,                 1.2599,                 1.5263,                0.00406,                0.00406,                0.00406
                    123,                 1.3083,                 1.0106,                 1.3071,                0.76663,                0.65476,                0.73842,                0.40526,                 1.5677,                 1.2612,                 1.5212,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.3094,                 1.0009,                 1.2908,                0.76919,                0.65629,                0.73749,                0.40644,                 1.5662,                 1.2525,                 1.5181,               0.003961,               0.003961,               0.003961
                    125,                 1.3038,                0.99775,                 1.2971,                0.76698,                0.65099,                 0.7385,                 0.4061,                 1.5683,                 1.2429,                 1.5192,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.3106,                0.99942,                 1.2996,                0.76896,                0.65493,                0.73861,                0.40644,                 1.5699,                 1.2459,                 1.5206,               0.003862,               0.003862,               0.003862
                    127,                 1.3007,                0.98091,                 1.2906,                0.76661,                0.66016,                0.73917,                0.40757,                 1.5664,                 1.2511,                 1.5206,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.2976,                0.98801,                 1.2943,                0.76265,                0.66206,                0.73797,                0.40549,                 1.5691,                 1.2524,                 1.5251,               0.003763,               0.003763,               0.003763
                    129,                 1.2957,                0.99055,                 1.2878,                0.77603,                0.65764,                0.74047,                0.40553,                 1.5633,                  1.254,                 1.5201,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.2972,                0.98604,                 1.2905,                 0.7712,                0.65663,                0.73906,                0.40533,                 1.5648,                 1.2536,                 1.5216,               0.003664,               0.003664,               0.003664
                    131,                 1.2969,                0.97835,                 1.2907,                0.76322,                0.65879,                0.73941,                0.40546,                  1.563,                 1.2512,                 1.5195,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.2912,                0.98032,                 1.2878,                0.76086,                0.65972,                0.73752,                0.40628,                 1.5668,                 1.2515,                 1.5242,               0.003565,               0.003565,               0.003565
                    133,                 1.2953,                0.97993,                 1.2856,                0.76412,                0.65545,                0.73599,                0.40478,                 1.5698,                 1.2514,                 1.5245,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.2974,                0.97716,                 1.2818,                 0.7788,                0.65179,                0.73533,                0.40397,                 1.5749,                 1.2492,                 1.5294,               0.003466,               0.003466,               0.003466
                    135,                 1.2891,                0.97122,                 1.2839,                0.76538,                0.65798,                0.73453,                0.40391,                 1.5753,                 1.2512,                 1.5305,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.2871,                0.96605,                 1.2785,                0.77098,                0.65456,                0.73585,                0.40554,                 1.5717,                 1.2513,                  1.528,               0.003367,               0.003367,               0.003367
                    137,                 1.2839,                0.97471,                 1.2818,                0.76903,                0.66098,                0.73771,                0.40547,                 1.5741,                 1.2502,                 1.5297,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.2886,                 0.9611,                 1.2842,                0.76681,                0.66642,                0.73941,                 0.4058,                 1.5778,                 1.2504,                 1.5337,               0.003268,               0.003268,               0.003268
                    139,                 1.2942,                 0.9774,                 1.2821,                0.77282,                0.66159,                0.73898,                0.40533,                 1.5773,                 1.2542,                 1.5338,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.2791,                0.95089,                 1.2719,                0.76992,                0.66267,                0.73799,                0.40484,                 1.5771,                 1.2509,                 1.5314,               0.003169,               0.003169,               0.003169
                    141,                 1.2743,                0.96309,                 1.2817,                0.76448,                0.66078,                0.73859,                0.40531,                 1.5765,                 1.2478,                  1.531,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.2706,                 0.9561,                 1.2717,                0.76667,                0.66211,                0.73857,                0.40452,                 1.5772,                 1.2486,                 1.5335,                0.00307,                0.00307,                0.00307
                    143,                 1.2759,                0.94844,                 1.2734,                0.77021,                0.65813,                0.73801,                0.40395,                  1.581,                 1.2507,                  1.536,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.2647,                 0.9421,                 1.2663,                0.75901,                0.66327,                0.73571,                0.40415,                 1.5851,                 1.2526,                  1.539,               0.002971,               0.002971,               0.002971
                    145,                 1.2699,                 0.9353,                  1.263,                0.76844,                 0.6558,                0.73547,                0.40423,                 1.5863,                 1.2551,                 1.5385,              0.0029215,              0.0029215,              0.0029215
                    146,                  1.279,                0.95109,                 1.2705,                 0.7635,                0.65609,                0.73591,                0.40561,                 1.5845,                 1.2531,                 1.5379,               0.002872,               0.002872,               0.002872
                    147,                 1.2686,                0.93991,                 1.2686,                0.75688,                0.65944,                0.73553,                 0.4051,                 1.5852,                 1.2524,                 1.5374,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.2744,                0.95799,                  1.274,                0.76117,                0.66338,                0.73669,                0.40635,                 1.5843,                 1.2542,                 1.5353,               0.002773,               0.002773,               0.002773
                    149,                 1.2586,                0.93906,                 1.2643,                0.75977,                0.66389,                0.73696,                0.40587,                 1.5849,                 1.2553,                 1.5363,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.2634,                0.93824,                 1.2645,                0.76316,                0.66157,                0.73755,                0.40636,                 1.5831,                 1.2543,                 1.5359,               0.002674,               0.002674,               0.002674
                    151,                 1.2581,                0.92644,                 1.2576,                0.75953,                0.66343,                 0.7368,                 0.4065,                 1.5827,                 1.2533,                 1.5347,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.2559,                0.93459,                 1.2672,                0.76026,                0.66149,                0.73539,                0.40685,                 1.5847,                 1.2511,                 1.5376,               0.002575,               0.002575,               0.002575
                    153,                 1.2569,                0.93334,                 1.2581,                0.76931,                0.65432,                0.73583,                0.40721,                 1.5846,                 1.2504,                 1.5383,              0.0025255,              0.0025255,              0.0025255
                    154,                  1.259,                0.93306,                 1.2579,                0.76874,                0.65861,                0.73654,                0.40628,                 1.5875,                  1.252,                 1.5407,               0.002476,               0.002476,               0.002476
