                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                 1.3737,                 1.0994,                 1.4021,                0.76136,                 0.6612,                0.74726,                0.41097,                 1.5802,                 1.3541,                 1.6362,                0.00274,                0.00274,                0.00274
                    113,                 1.3729,                 1.1039,                 1.4048,                0.77203,                0.65145,                0.74889,                 0.4121,                 1.5819,                 1.3497,                 1.6351,               0.002674,               0.002674,               0.002674
                    114,                 1.3767,                 1.1016,                 1.4067,                0.75043,                0.66358,                0.74616,                0.41138,                 1.5814,                  1.347,                 1.6395,               0.002608,               0.002608,               0.002608
                    115,                 1.3713,                 1.0882,                 1.4038,                0.75963,                0.66269,                0.74819,                0.41055,                 1.5821,                 1.3469,                 1.6434,               0.002542,               0.002542,               0.002542
                    116,                 1.3664,                 1.0909,                 1.3958,                0.77053,                0.65638,                0.74885,                0.41056,                 1.5774,                 1.3493,                 1.6371,               0.002476,               0.002476,               0.002476
                    117,                 1.3627,                 1.0763,                 1.3866,                0.76779,                0.65552,                0.74621,                0.40965,                 1.5812,                 1.3472,                 1.6381,                0.00241,                0.00241,                0.00241
                    118,                 1.3621,                 1.0927,                 1.3963,                0.76956,                0.64559,                0.74428,                0.41024,                 1.5739,                 1.3525,                 1.6364,               0.002344,               0.002344,               0.002344
                    119,                 1.3604,                   1.08,                   1.39,                0.77434,                0.64871,                0.74408,                0.41057,                  1.574,                 1.3498,                 1.6353,               0.002278,               0.002278,               0.002278
                    120,                  1.357,                 1.0887,                 1.3937,                 0.7667,                 0.6533,                0.74373,                0.41084,                 1.5755,                 1.3452,                 1.6351,               0.002212,               0.002212,               0.002212
                    121,                 1.3629,                 1.0846,                  1.399,                 0.7645,                0.65293,                0.74587,                 0.4123,                 1.5769,                 1.3402,                 1.6337,               0.002146,               0.002146,               0.002146
                    122,                 1.3611,                 1.0846,                 1.3954,                0.76366,                0.65427,                0.74539,                0.41202,                 1.5807,                 1.3402,                 1.6357,                0.00208,                0.00208,                0.00208
                    123,                 1.3501,                 1.0886,                 1.3914,                0.77239,                0.65022,                0.74605,                0.41296,                 1.5804,                 1.3362,                 1.6355,               0.002014,               0.002014,               0.002014
                    124,                 1.3507,                 1.0694,                 1.3815,                0.76102,                0.65859,                0.74742,                0.41202,                 1.5814,                 1.3334,                  1.638,               0.001948,               0.001948,               0.001948
                    125,                 1.3499,                 1.0665,                 1.3888,                0.76588,                0.65719,                0.74804,                 0.4136,                  1.583,                 1.3336,                 1.6387,               0.001882,               0.001882,               0.001882
                    126,                 1.3513,                 1.0704,                 1.3869,                0.76677,                0.65617,                0.74885,                0.41316,                 1.5794,                 1.3333,                 1.6348,               0.001816,               0.001816,               0.001816
                    127,                 1.3436,                 1.0542,                 1.3799,                0.76709,                0.65948,                0.74925,                0.41375,                 1.5806,                 1.3341,                 1.6367,                0.00175,                0.00175,                0.00175
                    128,                 1.3357,                 1.0564,                 1.3806,                0.76856,                 0.6572,                0.75048,                0.41286,                 1.5856,                 1.3269,                 1.6391,               0.001684,               0.001684,               0.001684
                    129,                 1.3361,                 1.0561,                  1.376,                0.76533,                 0.6583,                 0.7492,                0.41281,                 1.5849,                 1.3256,                 1.6405,               0.001618,               0.001618,               0.001618
                    130,                 1.3375,                 1.0519,                 1.3771,                0.75866,                0.66562,                0.74992,                0.41309,                 1.5836,                 1.3256,                 1.6389,               0.001552,               0.001552,               0.001552
                    131,                 1.3353,                 1.0479,                 1.3768,                0.75683,                0.66705,                0.74885,                0.41257,                  1.582,                 1.3242,                 1.6384,               0.001486,               0.001486,               0.001486
                    132,                 1.3341,                 1.0526,                 1.3777,                0.76586,                0.66271,                0.74952,                0.41278,                 1.5839,                 1.3274,                 1.6405,                0.00142,                0.00142,                0.00142
                    133,                 1.3349,                 1.0522,                 1.3744,                0.77153,                0.66258,                0.74967,                 0.4123,                 1.5837,                 1.3253,                 1.6394,               0.001354,               0.001354,               0.001354
                    134,                   1.34,                 1.0409,                  1.372,                0.77217,                0.65794,                0.74928,                0.41251,                 1.5838,                 1.3199,                 1.6405,               0.001288,               0.001288,               0.001288
                    135,                 1.3229,                 1.0388,                 1.3672,                0.76806,                0.66111,                0.75149,                0.41345,                 1.5853,                 1.3186,                 1.6408,               0.001222,               0.001222,               0.001222
                    136,                 1.3289,                 1.0345,                 1.3655,                0.76318,                0.66556,                0.75064,                0.41267,                 1.5859,                 1.3176,                 1.6411,               0.001156,               0.001156,               0.001156
                    137,                 1.3205,                 1.0405,                 1.3687,                0.76584,                 0.6613,                0.75074,                0.41364,                 1.5861,                  1.316,                 1.6417,                0.00109,                0.00109,                0.00109
                    138,                 1.3247,                 1.0302,                 1.3695,                0.76695,                0.65811,                0.74959,                0.41342,                 1.5879,                  1.317,                 1.6434,               0.001024,               0.001024,               0.001024
                    139,                 1.3309,                 1.0433,                 1.3692,                0.77081,                0.65868,                0.75138,                0.41346,                 1.5861,                 1.3173,                  1.643,               0.000958,               0.000958,               0.000958
                    140,                 1.3157,                 1.0175,                 1.3565,                 0.7733,                0.65794,                0.75173,                 0.4142,                 1.5851,                 1.3156,                 1.6423,               0.000892,               0.000892,               0.000892
                    141,                 1.3448,                 1.0057,                 1.3659,                0.76651,                0.66409,                0.75151,                0.41495,                 1.5876,                 1.3113,                 1.6424,               0.000826,               0.000826,               0.000826
                    142,                 1.3364,                 0.9986,                  1.366,                0.76654,                0.66744,                0.75183,                0.41568,                 1.5885,                 1.3091,                 1.6441,                0.00076,                0.00076,                0.00076
                    143,                  1.331,                0.98714,                 1.3592,                0.77106,                0.66626,                0.75225,                0.41607,                 1.5908,                 1.3059,                 1.6469,               0.000694,               0.000694,               0.000694
                    144,                 1.3296,                0.98558,                 1.3636,                0.77332,                0.66377,                0.75202,                0.41603,                 1.5916,                 1.3049,                 1.6485,               0.000628,               0.000628,               0.000628
                    145,                 1.3212,                0.97049,                 1.3516,                0.77341,                0.66386,                0.75102,                0.41578,                 1.5911,                 1.3054,                 1.6475,               0.000562,               0.000562,               0.000562
                    146,                  1.318,                0.97458,                 1.3515,                0.77869,                0.65789,                0.75105,                0.41525,                 1.5909,                 1.3034,                 1.6481,               0.000496,               0.000496,               0.000496
                    147,                 1.3109,                0.97035,                 1.3446,                 0.7792,                0.65731,                0.75165,                0.41553,                 1.5912,                 1.3022,                 1.6483,                0.00043,                0.00043,                0.00043
                    148,                 1.3121,                0.96335,                 1.3472,                0.77732,                0.65715,                0.75092,                 0.4153,                 1.5916,                  1.302,                 1.6496,               0.000364,               0.000364,               0.000364
                    149,                 1.3051,                0.95356,                 1.3392,                 0.7768,                0.65566,                0.75081,                0.41524,                 1.5933,                 1.3008,                 1.6519,               0.000298,               0.000298,               0.000298
                    150,                 1.3027,                0.94833,                 1.3421,                0.77563,                0.65737,                0.75105,                0.41551,                 1.5941,                 1.3013,                 1.6523,               0.000232,               0.000232,               0.000232
