                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 1.4659,                 1.2276,                  1.508,                0.73995,                0.63537,                 0.7214,                0.39001,                 1.6026,                 1.4553,                 1.7049,               0.003961,               0.003961,               0.003961
                     64,                 1.4535,                 1.2094,                 1.4951,                0.75249,                0.64087,                0.72232,                0.38817,                 1.6108,                 1.4595,                 1.7027,               0.003862,               0.003862,               0.003862
                     65,                 1.4558,                 1.2119,                 1.4968,                0.74488,                0.64783,                0.72878,                0.39204,                 1.6086,                 1.4299,                 1.7003,               0.003763,               0.003763,               0.003763
                     66,                  1.451,                 1.2117,                 1.5011,                0.74865,                0.64652,                0.72777,                0.39385,                 1.5941,                   1.42,                 1.6858,               0.003664,               0.003664,               0.003664
                     67,                 1.4494,                 1.2098,                 1.4964,                0.74365,                0.65038,                 0.7286,                0.39648,                 1.5973,                  1.437,                 1.6882,               0.003565,               0.003565,               0.003565
                     68,                 1.4443,                 1.1996,                 1.4893,                0.75633,                0.64585,                0.72965,                0.39951,                 1.5927,                 1.4133,                 1.6893,               0.003466,               0.003466,               0.003466
                     69,                 1.4359,                 1.1837,                 1.4828,                0.74611,                 0.6441,                0.72742,                0.39673,                 1.6001,                 1.4078,                 1.6947,               0.003367,               0.003367,               0.003367
                     70,                 1.4377,                  1.188,                 1.4869,                0.76254,                0.64436,                 0.7322,                0.39857,                 1.5885,                 1.4193,                 1.6847,               0.003268,               0.003268,               0.003268
                     71,                 1.4402,                 1.1948,                 1.4861,                0.74792,                0.64536,                0.72886,                 0.3956,                 1.5938,                 1.4173,                 1.6919,               0.003169,               0.003169,               0.003169
                     72,                 1.4384,                 1.1865,                  1.484,                0.74769,                 0.6456,                0.73124,                0.39869,                 1.5976,                 1.4122,                 1.6867,                0.00307,                0.00307,                0.00307
                     73,                 1.4273,                 1.1664,                 1.4721,                0.74716,                0.65342,                0.73378,                0.40038,                 1.6003,                 1.4109,                 1.6957,               0.002971,               0.002971,               0.002971
                     74,                 1.4256,                 1.1778,                 1.4772,                 0.7453,                0.66052,                0.73545,                0.40086,                 1.5944,                 1.4106,                 1.6933,               0.002872,               0.002872,               0.002872
                     75,                 1.4193,                  1.156,                  1.468,                0.74545,                0.65515,                0.73293,                0.40056,                 1.5962,                 1.4039,                 1.6876,               0.002773,               0.002773,               0.002773
                     76,                 1.4204,                 1.1598,                 1.4691,                0.76252,                 0.6525,                0.73845,                0.40297,                 1.5874,                 1.3984,                 1.6851,               0.002674,               0.002674,               0.002674
                     77,                 1.4167,                 1.1591,                 1.4631,                0.76115,                0.65354,                0.73949,                0.40444,                 1.5905,                 1.3905,                 1.6786,               0.002575,               0.002575,               0.002575
                     78,                 1.4079,                 1.1416,                 1.4598,                0.76259,                0.64674,                0.74031,                0.40566,                 1.5921,                 1.3777,                 1.6828,               0.002476,               0.002476,               0.002476
                     79,                  1.404,                 1.1414,                 1.4558,                0.75598,                0.65232,                 0.7392,                0.40362,                 1.5963,                 1.3928,                 1.6818,               0.002377,               0.002377,               0.002377
                     80,                 1.4051,                 1.1446,                 1.4574,                0.74805,                0.66001,                 0.7414,                0.40518,                 1.5859,                 1.3914,                 1.6818,               0.002278,               0.002278,               0.002278
                     81,                 1.4096,                   1.14,                 1.4585,                0.76776,                0.64601,                0.73981,                0.40278,                 1.5932,                 1.3946,                 1.6853,               0.002179,               0.002179,               0.002179
                     82,                 1.4043,                 1.1403,                 1.4585,                0.74904,                0.65761,                0.73876,                0.40071,                 1.5919,                  1.395,                 1.6862,                0.00208,                0.00208,                0.00208
                     83,                 1.3893,                 1.1179,                 1.4466,                 0.7473,                0.66111,                0.73919,                0.40339,                 1.5935,                 1.3874,                 1.6838,               0.001981,               0.001981,               0.001981
                     84,                 1.3989,                 1.1367,                 1.4554,                0.76167,                0.65206,                0.74217,                 0.4044,                 1.5931,                 1.3771,                 1.6863,               0.001882,               0.001882,               0.001882
                     85,                 1.3936,                 1.1291,                 1.4488,                 0.7724,                0.64039,                 0.7375,                0.40448,                 1.5894,                 1.3868,                  1.688,               0.001783,               0.001783,               0.001783
                     86,                 1.3846,                 1.1089,                 1.4384,                0.75241,                0.65507,                0.73708,                0.40519,                 1.5873,                 1.3814,                 1.6834,               0.001684,               0.001684,               0.001684
                     87,                 1.3822,                 1.1128,                 1.4468,                 0.7478,                0.66491,                0.74234,                0.40624,                 1.5919,                 1.3683,                 1.6831,               0.001585,               0.001585,               0.001585
                     88,                 1.3824,                 1.1159,                 1.4419,                0.74352,                0.66533,                0.74027,                0.40615,                  1.592,                 1.3683,                 1.6855,               0.001486,               0.001486,               0.001486
                     89,                 1.3827,                 1.1136,                 1.4424,                0.75137,                0.66355,                0.74164,                0.40682,                 1.5918,                 1.3689,                 1.6832,               0.001387,               0.001387,               0.001387
                     90,                 1.3762,                 1.1068,                 1.4385,                0.75084,                0.66453,                0.74168,                0.40592,                   1.59,                 1.3636,                 1.6809,               0.001288,               0.001288,               0.001288
                     91,                 1.4062,                 1.0797,                 1.4476,                0.75371,                0.66321,                0.74373,                0.40657,                 1.5917,                 1.3642,                 1.6865,               0.001189,               0.001189,               0.001189
                     92,                 1.3992,                  1.061,                  1.442,                0.74741,                0.66791,                 0.7452,                 0.4073,                 1.5881,                 1.3547,                 1.6824,                0.00109,                0.00109,                0.00109
                     93,                 1.3841,                 1.0463,                 1.4282,                0.76928,                0.65642,                0.74523,                0.40871,                 1.5862,                 1.3436,                 1.6841,               0.000991,               0.000991,               0.000991
                     94,                 1.3791,                 1.0507,                 1.4227,                0.77263,                0.65377,                0.74679,                 0.4097,                 1.5862,                 1.3468,                 1.6846,               0.000892,               0.000892,               0.000892
                     95,                 1.3788,                 1.0425,                 1.4251,                0.76789,                0.65653,                0.74709,                0.40923,                 1.5848,                 1.3469,                 1.6846,               0.000793,               0.000793,               0.000793
                     96,                 1.3675,                 1.0346,                 1.4213,                0.76675,                0.65199,                0.74386,                0.40845,                 1.5847,                 1.3393,                 1.6843,               0.000694,               0.000694,               0.000694
                     97,                 1.3721,                 1.0287,                 1.4195,                 0.7672,                0.66382,                0.74918,                0.41034,                  1.589,                 1.3346,                 1.6863,               0.000595,               0.000595,               0.000595
                     98,                 1.3652,                   1.03,                 1.4154,                0.76729,                0.65879,                0.74791,                0.41184,                 1.5847,                 1.3359,                 1.6816,               0.000496,               0.000496,               0.000496
                     99,                 1.3615,                 1.0228,                 1.4137,                0.75798,                0.66522,                0.74702,                0.41156,                 1.5892,                 1.3358,                 1.6869,               0.000397,               0.000397,               0.000397
                    100,                 1.3569,                 1.0226,                 1.4151,                0.75871,                0.66715,                0.74919,                0.41173,                 1.5834,                 1.3343,                 1.6832,               0.000298,               0.000298,               0.000298
