                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.3707,                 4.2763,                 3.9535,                0.07319,                0.10005,                0.03332,                0.00953,                 2.9547,                 4.5561,                 3.4113,               0.070038,              0.0033291,              0.0033291
                      2,                 2.9664,                 3.3431,                 3.1726,                0.16384,                0.23289,                0.08329,                0.02701,                 2.6194,                 3.3149,                 2.9237,               0.039994,              0.0066185,              0.0066185
                      3,                 2.6083,                 2.8898,                  2.714,                0.26887,                0.31584,                 0.2175,                0.08034,                 2.3776,                 3.3661,                  2.646,              0.0099062,              0.0098638,              0.0098638
                      4,                 2.3737,                 2.6014,                 2.4048,                0.35466,                0.31172,                0.27206,                0.10695,                 2.2323,                 3.8064,                 2.4461,               0.009802,               0.009802,               0.009802
                      5,                 2.2026,                 2.4085,                 2.2365,                0.38852,                0.36201,                0.31698,                0.12261,                 2.1537,                 2.8866,                 2.3474,               0.009802,               0.009802,               0.009802
                      6,                 2.1089,                 2.2887,                 2.1235,                0.50138,                0.39736,                0.41257,                0.17119,                 2.0516,                 3.0998,                   2.23,               0.009736,               0.009736,               0.009736
                      7,                 2.0356,                 2.1646,                 2.0366,                0.52317,                0.43447,                0.42917,                0.18138,                 1.9709,                 2.4233,                 2.1461,                0.00967,                0.00967,                0.00967
                      8,                 1.9879,                 2.0747,                 1.9832,                0.54003,                 0.4614,                0.46772,                0.20197,                 1.9839,                 2.4473,                 2.1199,               0.009604,               0.009604,               0.009604
                      9,                 1.9545,                 2.0001,                 1.9413,                0.59124,                0.48353,                0.50992,                 0.2195,                 1.9296,                 2.2232,                 2.0572,               0.009538,               0.009538,               0.009538
                     10,                 1.9217,                 1.9728,                 1.9036,                0.55423,                0.48288,                0.50707,                 0.2274,                 1.9082,                 2.1349,                 2.0535,               0.009472,               0.009472,               0.009472
                     11,                  1.891,                 1.9312,                 1.8893,                0.60366,                0.49281,                0.53575,                0.24485,                 1.8742,                 2.2071,                  2.022,               0.009406,               0.009406,               0.009406
                     12,                 1.8697,                 1.8918,                 1.8498,                0.63955,                0.50703,                 0.5699,                0.26607,                  1.858,                 2.0784,                 1.9843,                0.00934,                0.00934,                0.00934
                     13,                 1.8503,                 1.8645,                 1.8482,                0.61651,                0.52056,                0.56245,                0.26375,                 1.8564,                 2.1992,                 1.9967,               0.009274,               0.009274,               0.009274
                     14,                 1.8356,                 1.8421,                 1.8317,                0.63278,                0.51467,                0.58103,                0.27375,                 1.8411,                 1.9928,                 1.9585,               0.009208,               0.009208,               0.009208
                     15,                 1.8126,                 1.7991,                 1.7975,                  0.649,                0.53605,                0.59282,                0.28386,                 1.8069,                 2.0384,                  1.919,               0.009142,               0.009142,               0.009142
