                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.5278,                 1.2973,                 1.4742,                0.73006,                0.61274,                0.69303,                0.35455,                  1.653,                  1.457,                 1.6108,               0.008317,               0.008317,               0.008317
                     37,                 1.5194,                  1.287,                 1.4728,                0.72632,                0.60794,                0.68779,                0.35425,                 1.6534,                  1.478,                  1.623,              0.0082675,              0.0082675,              0.0082675
                     38,                 1.5063,                  1.276,                 1.4697,                0.72083,                0.61441,                0.68875,                0.35712,                 1.6548,                 1.4347,                 1.6193,               0.008218,               0.008218,               0.008218
                     39,                  1.508,                 1.2617,                 1.4562,                0.72907,                0.60896,                0.68953,                  0.356,                 1.6656,                 1.4618,                 1.6417,              0.0081685,              0.0081685,              0.0081685
                     40,                 1.5154,                 1.2689,                 1.4668,                0.72565,                0.61815,                0.69007,                 0.3564,                 1.6504,                 1.4507,                 1.6186,               0.008119,               0.008119,               0.008119
                     41,                 1.5071,                 1.2684,                 1.4566,                0.74578,                0.60846,                0.69694,                 0.3573,                 1.6375,                 1.4282,                 1.6113,              0.0080695,              0.0080695,              0.0080695
                     42,                 1.5103,                 1.2484,                 1.4574,                0.74655,                0.62075,                0.70313,                0.36226,                 1.6419,                  1.403,                 1.5996,                0.00802,                0.00802,                0.00802
                     43,                 1.4989,                  1.245,                 1.4475,                0.72473,                0.61643,                0.69343,                0.35463,                 1.6394,                 1.4276,                 1.6074,              0.0079705,              0.0079705,              0.0079705
                     44,                 1.4954,                 1.2415,                 1.4474,                0.73531,                0.62608,                0.70649,                0.36604,                 1.6276,                 1.4242,                 1.6022,               0.007921,               0.007921,               0.007921
                     45,                 1.4842,                 1.2389,                 1.4427,                0.74782,                0.61905,                  0.704,                0.36475,                 1.6375,                 1.3952,                 1.5997,              0.0078715,              0.0078715,              0.0078715
                     46,                 1.4857,                 1.2332,                  1.439,                0.75643,                0.62629,                0.70942,                0.37119,                 1.6287,                 1.4399,                 1.6041,               0.007822,               0.007822,               0.007822
                     47,                  1.476,                 1.2233,                 1.4336,                 0.7487,                0.61925,                0.70295,                0.36632,                 1.6235,                 1.4338,                  1.597,              0.0077725,              0.0077725,              0.0077725
                     48,                 1.4711,                 1.2168,                 1.4279,                0.73353,                0.62382,                0.70449,                0.36963,                 1.6163,                 1.4071,                 1.5871,               0.007723,               0.007723,               0.007723
                     49,                 1.4743,                 1.2194,                 1.4342,                0.74198,                0.61728,                0.69685,                0.36286,                 1.6324,                 1.4111,                 1.5929,              0.0076735,              0.0076735,              0.0076735
                     50,                 1.4638,                 1.2129,                 1.4238,                0.73924,                0.62344,                0.70254,                0.36919,                 1.6146,                 1.3919,                 1.5762,               0.007624,               0.007624,               0.007624
                     51,                 1.4729,                 1.2031,                 1.4276,                0.73965,                0.62743,                0.70514,                0.37089,                 1.6225,                 1.3927,                 1.5845,              0.0075745,              0.0075745,              0.0075745
                     52,                 1.4648,                  1.209,                 1.4294,                0.73324,                0.63679,                0.70642,                0.37278,                 1.6276,                 1.3805,                 1.5924,               0.007525,               0.007525,               0.007525
                     53,                 1.4709,                 1.2075,                 1.4316,                0.75408,                0.62147,                0.70514,                0.36834,                 1.6066,                 1.3878,                 1.5874,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.4619,                 1.2021,                 1.4221,                0.74287,                0.62542,                0.71006,                0.37318,                 1.6146,                 1.3903,                 1.5941,               0.007426,               0.007426,               0.007426
                     55,                 1.4542,                 1.1857,                 1.4178,                0.74833,                0.62213,                0.70944,                0.37508,                 1.6036,                 1.3807,                 1.5822,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.4516,                 1.1888,                 1.4121,                0.74554,                0.62604,                 0.7137,                0.37496,                 1.6105,                 1.3585,                 1.5704,               0.007327,               0.007327,               0.007327
                     57,                 1.4574,                 1.1877,                 1.4142,                0.75587,                0.62832,                0.71477,                0.37921,                 1.5995,                 1.3709,                 1.5632,              0.0072775,              0.0072775,              0.0072775
                     58,                   1.45,                  1.176,                 1.4086,                0.75651,                0.62041,                0.71001,                0.37198,                 1.6111,                 1.3617,                 1.5716,               0.007228,               0.007228,               0.007228
                     59,                 1.4457,                 1.1688,                 1.4065,                0.74624,                0.62595,                0.71788,                0.38039,                 1.6004,                 1.3537,                 1.5658,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.4481,                 1.1737,                 1.4083,                0.75532,                0.62331,                0.71685,                0.38049,                  1.605,                 1.3418,                 1.5708,               0.007129,               0.007129,               0.007129
                     61,                 1.4312,                 1.1706,                 1.4066,                0.74536,                  0.637,                0.71671,                0.37947,                 1.6005,                 1.3601,                 1.5732,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.4352,                 1.1657,                 1.4028,                0.74352,                0.64055,                0.71888,                0.38355,                 1.5935,                 1.3382,                 1.5562,                0.00703,                0.00703,                0.00703
                     63,                 1.4366,                 1.1648,                  1.402,                0.75131,                0.63567,                0.71771,                0.38175,                 1.5945,                 1.3362,                 1.5612,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.4287,                 1.1511,                 1.3948,                0.76189,                0.64163,                0.72465,                0.38476,                 1.6131,                  1.341,                 1.5728,               0.006931,               0.006931,               0.006931
                     65,                 1.4318,                 1.1484,                 1.3917,                0.75244,                0.63604,                  0.718,                0.38051,                 1.6097,                  1.335,                 1.5676,              0.0068815,              0.0068815,              0.0068815
                     66,                 1.4265,                 1.1579,                  1.395,                0.76034,                0.64298,                0.72304,                0.38583,                 1.5998,                 1.3238,                 1.5678,               0.006832,               0.006832,               0.006832
                     67,                   1.43,                 1.1546,                 1.3946,                0.75318,                 0.6409,                0.72251,                0.38261,                 1.6009,                 1.3379,                 1.5594,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.4195,                 1.1404,                 1.3888,                0.74345,                0.64155,                0.71844,                0.38619,                 1.5952,                 1.3307,                 1.5598,               0.006733,               0.006733,               0.006733
                     69,                 1.4089,                 1.1267,                 1.3841,                0.75154,                0.64094,                0.72421,                0.38678,                 1.5918,                 1.3357,                  1.562,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.4192,                 1.1331,                 1.3859,                0.75578,                0.63655,                0.72263,                0.38508,                 1.5893,                 1.3291,                 1.5551,               0.006634,               0.006634,               0.006634
                     71,                 1.4224,                 1.1477,                 1.3891,                0.75509,                0.64186,                0.72529,                0.38713,                 1.5851,                 1.3268,                  1.552,              0.0065845,              0.0065845,              0.0065845
                     72,                  1.425,                 1.1425,                 1.3952,                 0.7756,                0.62825,                0.72646,                 0.3863,                 1.5877,                 1.3277,                 1.5582,               0.006535,               0.006535,               0.006535
                     73,                 1.4097,                 1.1165,                 1.3761,                0.75372,                0.64678,                0.72674,                0.38709,                  1.601,                 1.3121,                 1.5567,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.4068,                 1.1211,                 1.3819,                 0.7522,                0.64822,                0.72504,                0.38846,                 1.5885,                 1.3174,                 1.5621,               0.006436,               0.006436,               0.006436
                     75,                 1.4032,                  1.119,                 1.3744,                0.74943,                0.65289,                0.72794,                0.39006,                 1.5872,                 1.3262,                  1.556,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.4057,                 1.1243,                 1.3766,                0.75374,                0.64142,                0.71952,                0.38663,                 1.5927,                  1.344,                 1.5651,               0.006337,               0.006337,               0.006337
                     77,                 1.4037,                 1.1181,                 1.3763,                0.75036,                0.64366,                0.72089,                0.38424,                 1.5916,                 1.3297,                 1.5576,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.3927,                 1.1043,                 1.3702,                0.76059,                0.64169,                0.72551,                0.39094,                 1.5855,                 1.3283,                 1.5498,               0.006238,               0.006238,               0.006238
                     79,                 1.3922,                  1.106,                 1.3702,                0.76073,                0.63861,                0.72367,                0.38954,                 1.5894,                 1.3131,                 1.5502,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.3913,                 1.1053,                 1.3692,                0.75817,                0.64349,                0.72743,                0.39202,                  1.585,                 1.3204,                 1.5585,               0.006139,               0.006139,               0.006139
                     81,                 1.3934,                 1.1008,                 1.3675,                0.75736,                0.65184,                0.73187,                0.39312,                 1.5832,                 1.2988,                 1.5479,              0.0060895,              0.0060895,              0.0060895
                     82,                  1.396,                 1.1059,                 1.3708,                 0.7734,                0.63718,                 0.7299,                0.39185,                 1.5875,                 1.3027,                 1.5516,                0.00604,                0.00604,                0.00604
                     83,                 1.3844,                 1.0893,                 1.3674,                0.75963,                0.64749,                0.73274,                0.39511,                 1.5758,                 1.2918,                 1.5451,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.3992,                 1.1068,                 1.3711,                0.77718,                 0.6373,                0.73118,                0.39278,                  1.574,                  1.297,                 1.5432,               0.005941,               0.005941,               0.005941
                     85,                 1.3843,                 1.1005,                 1.3593,                0.77771,                 0.6365,                0.73345,                0.39695,                 1.5796,                 1.3033,                 1.5479,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.3824,                 1.0785,                 1.3535,                0.74567,                0.65391,                0.72945,                0.39298,                 1.5856,                 1.2943,                 1.5482,               0.005842,               0.005842,               0.005842
                     87,                  1.379,                 1.0898,                 1.3603,                0.76585,                0.64895,                0.72881,                0.39314,                 1.5908,                  1.297,                 1.5533,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.3824,                  1.092,                 1.3616,                0.76028,                 0.6517,                0.73262,                0.39543,                 1.5834,                 1.3051,                 1.5495,               0.005743,               0.005743,               0.005743
                     89,                 1.3764,                 1.0921,                 1.3549,                0.75182,                0.65924,                0.73457,                0.39884,                 1.5757,                 1.3003,                 1.5387,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.3724,                 1.0889,                 1.3592,                0.75286,                0.65012,                0.73258,                0.39672,                 1.5737,                 1.2916,                 1.5475,               0.005644,               0.005644,               0.005644
                     91,                 1.3621,                 1.0798,                 1.3528,                0.76833,                0.65064,                0.73304,                0.39731,                  1.581,                 1.2811,                 1.5441,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.3683,                 1.0816,                 1.3508,                0.76031,                0.65112,                0.73192,                 0.3971,                 1.5858,                 1.2886,                 1.5427,               0.005545,               0.005545,               0.005545
                     93,                 1.3711,                 1.0663,                 1.3507,                0.75878,                0.65758,                0.73428,                0.39869,                 1.5819,                 1.2734,                 1.5405,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.3572,                 1.0737,                 1.3451,                0.74715,                0.65866,                0.73423,                0.39742,                 1.5721,                 1.2777,                 1.5378,               0.005446,               0.005446,               0.005446
                     95,                 1.3519,                 1.0785,                 1.3485,                0.75729,                0.65709,                0.73593,                0.40134,                 1.5653,                 1.2817,                 1.5387,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.3604,                 1.0641,                 1.3439,                0.76489,                0.65799,                0.73854,                0.40271,                 1.5652,                 1.2755,                 1.5318,               0.005347,               0.005347,               0.005347
                     97,                 1.3565,                  1.061,                 1.3435,                 0.7645,                0.65624,                0.73598,                 0.4027,                  1.561,                 1.2705,                 1.5326,              0.0052975,              0.0052975,              0.0052975
                     98,                  1.346,                 1.0433,                 1.3352,                0.76412,                0.65239,                0.73584,                0.40207,                 1.5648,                 1.2716,                 1.5342,               0.005248,               0.005248,               0.005248
                     99,                 1.3425,                 1.0499,                 1.3326,                 0.7598,                0.66208,                0.73637,                0.40421,                 1.5654,                 1.2636,                 1.5289,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.3507,                 1.0533,                 1.3412,                0.76665,                0.65292,                0.73769,                0.40114,                 1.5689,                 1.2697,                 1.5363,               0.005149,               0.005149,               0.005149
                    101,                 1.3442,                 1.0398,                 1.3313,                0.77446,                 0.6561,                0.73951,                0.40357,                 1.5661,                 1.2582,                 1.5322,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.3537,                 1.0426,                 1.3388,                0.76078,                 0.6565,                0.73776,                0.40229,                 1.5702,                 1.2673,                 1.5353,                0.00505,                0.00505,                0.00505
                    103,                 1.3407,                 1.0452,                 1.3385,                0.76383,                0.65856,                0.73897,                0.40427,                 1.5687,                 1.2556,                 1.5316,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.3423,                 1.0287,                 1.3298,                0.75535,                0.65789,                0.73606,                0.40328,                 1.5751,                 1.2574,                 1.5326,               0.004951,               0.004951,               0.004951
                    105,                 1.3448,                 1.0437,                 1.3324,                0.75857,                0.66328,                0.73839,                0.40229,                 1.5781,                 1.2533,                 1.5309,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.3463,                   1.04,                 1.3314,                0.75405,                0.66907,                0.73903,                0.40183,                 1.5756,                 1.2598,                 1.5323,               0.004852,               0.004852,               0.004852
                    107,                 1.3338,                   1.04,                 1.3275,                0.78165,                0.65058,                0.74034,                0.40271,                 1.5693,                 1.2577,                 1.5295,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.3392,                 1.0184,                  1.326,                0.77037,                0.65403,                0.73863,                0.40217,                 1.5749,                 1.2511,                 1.5345,               0.004753,               0.004753,               0.004753
                    109,                  1.332,                 1.0298,                 1.3278,                0.77571,                0.65878,                0.74068,                0.40345,                 1.5731,                 1.2499,                 1.5324,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.3351,                  1.019,                 1.3202,                0.76846,                0.66537,                0.74016,                0.40286,                 1.5703,                  1.258,                 1.5332,               0.004654,               0.004654,               0.004654
                    111,                 1.3236,                 1.0205,                 1.3192,                0.78493,                0.65531,                0.74328,                0.40576,                 1.5643,                 1.2488,                 1.5319,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.3258,                 1.0151,                 1.3143,                  0.775,                0.65417,                0.74238,                0.40576,                 1.5626,                 1.2505,                 1.5272,               0.004555,               0.004555,               0.004555
                    113,                 1.3312,                  1.015,                 1.3215,                0.77248,                0.65906,                 0.7441,                0.40556,                 1.5618,                 1.2501,                 1.5241,              0.0045055,              0.0045055,              0.0045055
                    114,                  1.324,                 1.0176,                 1.3182,                0.76675,                0.66506,                0.74011,                0.40585,                  1.564,                 1.2456,                 1.5298,               0.004456,               0.004456,               0.004456
                    115,                 1.3267,                 1.0151,                 1.3182,                0.76328,                0.66548,                0.74116,                0.40482,                 1.5636,                 1.2494,                 1.5266,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.3176,                 1.0103,                 1.3127,                0.76678,                0.65993,                0.74248,                0.40503,                 1.5644,                 1.2444,                 1.5293,               0.004357,               0.004357,               0.004357
                    117,                 1.3089,                0.99478,                 1.3045,                0.76855,                0.66656,                0.74376,                0.40538,                  1.564,                 1.2461,                 1.5311,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.3217,                 1.0033,                 1.3135,                0.76521,                0.66813,                0.74215,                0.40539,                 1.5704,                 1.2454,                 1.5343,               0.004258,               0.004258,               0.004258
                    119,                 1.3125,                0.99908,                 1.3041,                0.76144,                0.67014,                0.74082,                0.40448,                 1.5685,                 1.2484,                 1.5319,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.3126,                 1.0014,                 1.3113,                0.76458,                0.66341,                0.74044,                0.40471,                 1.5663,                 1.2444,                 1.5305,               0.004159,               0.004159,               0.004159
                    121,                 1.3155,                 1.0054,                 1.3172,                0.75795,                0.66568,                0.73972,                0.40468,                 1.5669,                 1.2459,                 1.5325,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.3153,                 1.0006,                 1.3092,                0.75889,                0.66762,                0.73953,                0.40618,                 1.5659,                 1.2416,                 1.5317,                0.00406,                0.00406,                0.00406
                    123,                 1.3031,                 1.0073,                 1.3138,                0.76427,                0.66141,                 0.7418,                0.40602,                 1.5658,                 1.2409,                 1.5302,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.3056,                0.99214,                 1.3003,                0.77303,                 0.6597,                0.74003,                0.40621,                 1.5693,                 1.2394,                 1.5303,               0.003961,               0.003961,               0.003961
                    125,                 1.3068,                0.98903,                 1.3091,                0.77414,                0.66021,                0.74031,                0.40481,                 1.5699,                 1.2439,                 1.5326,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.3068,                0.99058,                  1.305,                0.76807,                0.66425,                0.73845,                0.40565,                 1.5708,                 1.2456,                 1.5323,               0.003862,               0.003862,               0.003862
                    127,                  1.302,                0.97738,                 1.2973,                0.76924,                0.66521,                0.74055,                0.40656,                 1.5697,                 1.2432,                 1.5307,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.2933,                0.98086,                  1.298,                0.77742,                0.65683,                0.73967,                0.40566,                 1.5686,                 1.2438,                 1.5315,               0.003763,               0.003763,               0.003763
                    129,                 1.2944,                0.98382,                 1.2978,                0.77705,                0.65744,                0.73925,                0.40599,                  1.568,                 1.2413,                 1.5326,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.2945,                 0.9796,                 1.2993,                0.77466,                0.65751,                0.73895,                0.40622,                 1.5686,                 1.2403,                 1.5346,               0.003664,               0.003664,               0.003664
                    131,                 1.2983,                0.96842,                    1.3,                0.77872,                0.65922,                0.73802,                0.40689,                 1.5662,                 1.2354,                 1.5333,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.2902,                 0.9747,                 1.2987,                0.77778,                0.66116,                0.73892,                0.40862,                 1.5693,                 1.2337,                 1.5353,               0.003565,               0.003565,               0.003565
                    133,                 1.2943,                0.97444,                 1.2962,                 0.7731,                0.66537,                0.74029,                0.40708,                 1.5704,                 1.2345,                 1.5352,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.2956,                0.97117,                 1.2933,                0.77788,                0.65982,                0.73961,                0.40733,                 1.5719,                 1.2333,                 1.5401,               0.003466,               0.003466,               0.003466
                    135,                 1.2818,                0.96032,                 1.2919,                0.76861,                0.66838,                0.74054,                0.40652,                 1.5715,                  1.235,                 1.5393,              0.0034165,              0.0034165,              0.0034165
                    136,                   1.29,                0.95913,                 1.2898,                0.76678,                0.67027,                0.74106,                0.40677,                 1.5712,                 1.2374,                   1.54,               0.003367,               0.003367,               0.003367
                    137,                 1.2812,                0.96574,                 1.2893,                0.77483,                0.66462,                0.74304,                0.40883,                  1.571,                  1.236,                 1.5384,              0.0033175,              0.0033175,              0.0033175
                    138,                  1.286,                0.95175,                 1.2888,                0.78211,                 0.6596,                0.74299,                0.40883,                  1.575,                 1.2312,                 1.5412,               0.003268,               0.003268,               0.003268
                    139,                 1.2947,                0.97176,                 1.2907,                0.77299,                0.66204,                0.74057,                0.40789,                 1.5734,                  1.233,                 1.5393,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.2763,                0.94181,                 1.2783,                0.76794,                0.66357,                0.73998,                0.40835,                 1.5722,                 1.2322,                 1.5393,               0.003169,               0.003169,               0.003169
                    141,                 1.2737,                0.95434,                 1.2907,                0.77479,                0.65773,                0.74014,                0.40822,                 1.5697,                 1.2325,                 1.5381,              0.0031195,              0.0031195,              0.0031195
                    142,                   1.27,                0.94758,                 1.2791,                0.77751,                0.66255,                0.74001,                0.40715,                 1.5722,                 1.2315,                 1.5399,                0.00307,                0.00307,                0.00307
                    143,                 1.2688,                0.94519,                 1.2788,                0.77253,                0.66625,                 0.7402,                0.40721,                 1.5737,                 1.2312,                  1.543,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.2657,                0.94091,                 1.2775,                0.78098,                 0.6633,                0.74123,                0.40702,                 1.5742,                 1.2341,                 1.5446,               0.002971,               0.002971,               0.002971
                    145,                 1.2688,                0.92993,                 1.2732,                0.78421,                0.65986,                0.74098,                0.40658,                 1.5739,                 1.2321,                 1.5431,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.2736,                0.93758,                 1.2798,                0.77151,                0.66686,                0.73994,                0.40643,                 1.5759,                 1.2302,                 1.5418,               0.002872,               0.002872,               0.002872
                    147,                 1.2636,                0.93152,                 1.2755,                0.77599,                0.66493,                0.73946,                0.40578,                 1.5763,                 1.2317,                 1.5425,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.2706,                0.94759,                 1.2827,                0.77645,                0.66819,                0.74036,                0.40665,                 1.5759,                 1.2331,                 1.5422,               0.002773,               0.002773,               0.002773
                    149,                 1.2553,                0.92845,                 1.2689,                0.76981,                0.67162,                 0.7404,                0.40696,                 1.5757,                 1.2316,                 1.5428,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.2616,                0.93269,                 1.2733,                0.76783,                 0.6724,                0.74032,                0.40778,                 1.5752,                 1.2317,                 1.5442,               0.002674,               0.002674,               0.002674
                    151,                 1.2511,                0.91973,                 1.2648,                0.77569,                0.66678,                0.74111,                0.40762,                 1.5771,                 1.2303,                 1.5458,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.2518,                0.93026,                 1.2718,                0.78243,                0.66497,                0.74218,                0.40806,                 1.5769,                 1.2298,                 1.5466,               0.002575,               0.002575,               0.002575
                    153,                 1.2547,                0.92669,                  1.268,                0.77713,                0.66821,                0.74059,                0.40705,                 1.5774,                 1.2295,                 1.5475,              0.0025255,              0.0025255,              0.0025255
                    154,                 1.2619,                0.92907,                 1.2714,                0.77787,                0.66546,                0.74056,                0.40734,                  1.577,                 1.2305,                  1.548,               0.002476,               0.002476,               0.002476
