                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.5722,                 1.3495,                 1.5236,                0.71622,                0.58789,                0.66777,                0.33374,                 1.6854,                 1.5567,                 1.6659,               0.008218,               0.008218,               0.008218
                     30,                 1.5616,                 1.3398,                 1.5193,                0.73509,                 0.5765,                0.66721,                0.34139,                 1.6814,                 1.5206,                 1.6667,               0.008152,               0.008152,               0.008152
                     31,                 1.5606,                 1.3386,                 1.5108,                0.70852,                0.59284,                0.66103,                 0.3382,                 1.6747,                  1.513,                 1.6592,               0.008086,               0.008086,               0.008086
                     32,                 1.5442,                 1.3225,                 1.5073,                0.73071,                0.58872,                0.66979,                0.34216,                 1.6589,                 1.5695,                 1.6503,                0.00802,                0.00802,                0.00802
                     33,                  1.552,                 1.3285,                 1.5127,                0.73223,                0.58361,                0.67713,                 0.3421,                  1.658,                 1.5107,                 1.6471,               0.007954,               0.007954,               0.007954
                     34,                 1.5425,                 1.3159,                 1.5007,                0.73211,                0.59549,                0.67445,                0.34026,                 1.6627,                 1.4709,                 1.6415,               0.007888,               0.007888,               0.007888
                     35,                  1.536,                 1.3093,                 1.5014,                0.71177,                 0.6125,                0.67872,                0.35236,                 1.6395,                 1.4989,                 1.6383,               0.007822,               0.007822,               0.007822
                     36,                 1.5302,                 1.3038,                 1.4948,                0.71576,                0.59876,                0.67922,                0.34457,                 1.6483,                 1.4888,                 1.6359,               0.007756,               0.007756,               0.007756
                     37,                 1.5239,                 1.3078,                 1.4934,                0.72109,                0.60377,                0.67908,                0.34923,                  1.638,                 1.4919,                 1.6317,                0.00769,                0.00769,                0.00769
                     38,                 1.5098,                 1.2879,                 1.4882,                0.71361,                0.59789,                0.67526,                0.34786,                 1.6467,                 1.4882,                 1.6345,               0.007624,               0.007624,               0.007624
                     39,                 1.5107,                 1.2721,                 1.4784,                 0.7289,                0.60292,                0.68371,                0.35246,                 1.6517,                 1.4606,                 1.6434,               0.007558,               0.007558,               0.007558
                     40,                 1.5142,                 1.2756,                 1.4815,                0.73589,                0.61427,                0.68544,                0.35542,                 1.6466,                 1.4516,                 1.6297,               0.007492,               0.007492,               0.007492
                     41,                 1.5131,                 1.2747,                 1.4794,                0.72924,                0.60607,                0.68639,                0.35699,                 1.6284,                 1.4615,                 1.6158,               0.007426,               0.007426,               0.007426
                     42,                 1.5076,                 1.2643,                 1.4752,                0.73046,                0.61116,                0.69062,                0.35564,                 1.6528,                 1.4259,                 1.6262,                0.00736,                0.00736,                0.00736
                     43,                 1.4911,                 1.2577,                 1.4624,                0.75301,                0.59154,                0.68599,                0.35423,                 1.6229,                 1.4247,                 1.6099,               0.007294,               0.007294,               0.007294
                     44,                 1.4983,                 1.2568,                 1.4664,                0.75705,                0.60219,                0.69999,                 0.3599,                 1.6359,                 1.4158,                 1.6145,               0.007228,               0.007228,               0.007228
                     45,                 1.4893,                 1.2536,                  1.463,                0.73202,                0.60155,                0.68677,                0.35554,                 1.6261,                 1.4221,                 1.6134,               0.007162,               0.007162,               0.007162
                     46,                 1.4866,                 1.2429,                 1.4574,                0.73227,                0.61875,                 0.6972,                0.36436,                 1.6214,                 1.4264,                 1.6062,               0.007096,               0.007096,               0.007096
                     47,                 1.4819,                 1.2313,                 1.4545,                0.73644,                0.60481,                0.69366,                0.35974,                 1.6205,                 1.4395,                 1.6047,                0.00703,                0.00703,                0.00703
                     48,                 1.4714,                 1.2204,                 1.4447,                0.73492,                0.61901,                0.69215,                0.36034,                 1.6355,                 1.4485,                 1.6212,               0.006964,               0.006964,               0.006964
                     49,                 1.4753,                 1.2246,                 1.4558,                0.73248,                0.61538,                0.69371,                0.36549,                 1.6298,                 1.4051,                 1.6051,               0.006898,               0.006898,               0.006898
                     50,                 1.4621,                 1.2194,                 1.4458,                0.74138,                0.60675,                 0.6989,                0.36708,                 1.6084,                 1.4385,                  1.599,               0.006832,               0.006832,               0.006832
                     51,                 1.4647,                 1.2161,                 1.4441,                0.74047,                0.62277,                0.70142,                0.36588,                 1.6229,                 1.3894,                 1.6084,               0.006766,               0.006766,               0.006766
                     52,                  1.462,                 1.2161,                 1.4436,                0.72862,                0.63008,                0.69921,                0.36697,                 1.6224,                 1.3996,                 1.6059,                 0.0067,                 0.0067,                 0.0067
                     53,                 1.4714,                 1.2148,                 1.4487,                0.74315,                0.61765,                0.69934,                0.36558,                 1.6205,                  1.394,                 1.6166,               0.006634,               0.006634,               0.006634
                     54,                 1.4607,                 1.2117,                 1.4397,                0.72909,                0.62537,                0.70304,                0.37072,                  1.615,                 1.3841,                  1.596,               0.006568,               0.006568,               0.006568
                     55,                 1.4538,                 1.1937,                 1.4344,                0.75271,                0.62185,                0.70867,                0.37778,                 1.5951,                 1.3722,                 1.5882,               0.006502,               0.006502,               0.006502
                     56,                 1.4516,                 1.1963,                 1.4293,                0.73162,                 0.6335,                0.70725,                0.37178,                 1.6122,                 1.4063,                 1.5952,               0.006436,               0.006436,               0.006436
                     57,                 1.4551,                 1.2003,                 1.4331,                0.75287,                0.61335,                0.70817,                0.37411,                 1.6006,                 1.3776,                 1.5825,                0.00637,                0.00637,                0.00637
                     58,                 1.4572,                 1.1919,                 1.4311,                0.74989,                0.61271,                0.70435,                0.37329,                 1.5959,                 1.4174,                 1.5782,               0.006304,               0.006304,               0.006304
                     59,                   1.44,                 1.1781,                 1.4199,                0.75235,                0.62497,                0.71574,                0.38094,                 1.5867,                 1.3635,                 1.5735,               0.006238,               0.006238,               0.006238
                     60,                 1.4475,                 1.1818,                 1.4261,                0.75152,                0.62011,                0.70859,                0.38049,                 1.5835,                 1.3744,                 1.5717,               0.006172,               0.006172,               0.006172
                     61,                 1.4335,                  1.179,                 1.4235,                0.74377,                0.61819,                0.70773,                0.37808,                 1.5841,                 1.3781,                 1.5793,               0.006106,               0.006106,               0.006106
                     62,                 1.4359,                 1.1763,                 1.4231,                 0.7509,                0.62545,                0.71441,                0.38098,                 1.5917,                  1.351,                 1.5728,                0.00604,                0.00604,                0.00604
                     63,                 1.4359,                  1.169,                 1.4214,                0.75059,                0.62436,                0.71421,                 0.3809,                 1.5942,                 1.3628,                 1.5833,               0.005974,               0.005974,               0.005974
                     64,                 1.4278,                 1.1556,                 1.4145,                0.75199,                0.62571,                0.71087,                0.37775,                  1.599,                 1.3641,                 1.5869,               0.005908,               0.005908,               0.005908
                     65,                 1.4341,                 1.1591,                 1.4097,                0.74341,                0.63693,                0.71553,                0.38084,                 1.5926,                 1.3563,                 1.5734,               0.005842,               0.005842,               0.005842
                     66,                 1.4318,                 1.1657,                 1.4177,                0.74123,                0.62913,                0.71124,                0.37877,                 1.5921,                 1.3454,                  1.582,               0.005776,               0.005776,               0.005776
                     67,                 1.4275,                 1.1628,                 1.4147,                0.75071,                0.63404,                0.71987,                0.38276,                  1.591,                 1.3478,                 1.5739,                0.00571,                0.00571,                0.00571
                     68,                 1.4216,                  1.152,                 1.4116,                0.75371,                0.63256,                0.71259,                0.38157,                 1.5959,                 1.3504,                 1.5836,               0.005644,               0.005644,               0.005644
                     69,                 1.4113,                 1.1378,                 1.4047,                0.73852,                0.63003,                 0.7176,                0.38504,                 1.5799,                 1.3419,                  1.571,               0.005578,               0.005578,               0.005578
                     70,                  1.418,                 1.1425,                 1.4036,                0.75476,                0.62363,                0.71819,                0.38601,                 1.5904,                 1.3393,                 1.5693,               0.005512,               0.005512,               0.005512
                     71,                 1.4226,                 1.1563,                 1.4052,                0.72931,                0.63817,                0.71509,                0.38422,                 1.5832,                 1.3412,                 1.5673,               0.005446,               0.005446,               0.005446
                     72,                  1.417,                 1.1448,                 1.4078,                0.75803,                0.63183,                0.71854,                 0.3848,                 1.5796,                 1.3326,                 1.5701,                0.00538,                0.00538,                0.00538
                     73,                 1.4071,                 1.1238,                  1.396,                0.75462,                0.63326,                0.72111,                0.38605,                 1.5895,                 1.3246,                 1.5682,               0.005314,               0.005314,               0.005314
                     74,                 1.4044,                 1.1257,                 1.3968,                0.75013,                 0.6406,                 0.7161,                0.38483,                 1.5942,                 1.3359,                 1.5864,               0.005248,               0.005248,               0.005248
                     75,                  1.401,                 1.1266,                 1.3968,                0.75185,                0.63224,                0.71726,                0.38588,                 1.5873,                 1.3451,                 1.5789,               0.005182,               0.005182,               0.005182
                     76,                 1.4005,                 1.1243,                 1.3955,                0.73488,                0.64738,                0.71652,                0.38846,                 1.5903,                 1.3177,                 1.5771,               0.005116,               0.005116,               0.005116
                     77,                 1.3969,                 1.1203,                 1.3891,                0.73677,                0.64875,                 0.7209,                0.38538,                 1.5795,                 1.3191,                  1.566,                0.00505,                0.00505,                0.00505
                     78,                 1.3914,                 1.1106,                 1.3892,                0.74853,                0.63378,                 0.7177,                0.38325,                 1.5905,                  1.329,                  1.577,               0.004984,               0.004984,               0.004984
                     79,                 1.3883,                 1.1065,                 1.3856,                0.74733,                0.63978,                0.72196,                 0.3872,                 1.5826,                 1.3157,                 1.5673,               0.004918,               0.004918,               0.004918
                     80,                 1.3867,                 1.1103,                 1.3853,                0.74993,                 0.6389,                 0.7211,                0.38711,                 1.5774,                 1.3179,                  1.568,               0.004852,               0.004852,               0.004852
                     81,                 1.3906,                 1.1065,                 1.3839,                 0.7433,                0.64753,                0.72538,                0.38712,                 1.5831,                  1.309,                 1.5701,               0.004786,               0.004786,               0.004786
                     82,                 1.3913,                 1.1128,                 1.3839,                0.73476,                0.64617,                0.72171,                0.38815,                 1.5796,                  1.327,                 1.5693,                0.00472,                0.00472,                0.00472
                     83,                 1.3791,                 1.0956,                 1.3801,                0.75329,                0.64204,                0.72813,                0.39135,                 1.5845,                 1.3042,                 1.5706,               0.004654,               0.004654,               0.004654
                     84,                 1.3921,                 1.1111,                  1.386,                0.75301,                0.63732,                0.72386,                0.38877,                 1.5849,                 1.3197,                 1.5747,               0.004588,               0.004588,               0.004588
                     85,                 1.3826,                 1.1031,                  1.376,                0.72899,                0.65344,                0.72347,                0.38838,                 1.5839,                 1.3227,                 1.5724,               0.004522,               0.004522,               0.004522
                     86,                 1.3789,                   1.09,                 1.3723,                0.74672,                0.64624,                0.72799,                0.39077,                 1.5842,                 1.3002,                 1.5734,               0.004456,               0.004456,               0.004456
                     87,                 1.3757,                 1.0979,                   1.38,                0.75373,                0.64613,                0.72807,                0.39291,                 1.5767,                  1.299,                 1.5675,                0.00439,                0.00439,                0.00439
                     88,                 1.3794,                 1.0979,                 1.3808,                0.73831,                0.65644,                0.72781,                0.39281,                 1.5735,                 1.3011,                 1.5662,               0.004324,               0.004324,               0.004324
                     89,                 1.3731,                 1.0918,                 1.3757,                0.76727,                0.63384,                0.72558,                0.38834,                 1.5805,                 1.3086,                 1.5737,               0.004258,               0.004258,               0.004258
                     90,                 1.3663,                 1.0913,                 1.3744,                0.75499,                0.64233,                0.72778,                0.39152,                 1.5754,                 1.3033,                 1.5667,               0.004192,               0.004192,               0.004192
                     91,                 1.3565,                 1.0836,                 1.3677,                0.74927,                0.64437,                0.72918,                0.39443,                 1.5733,                 1.2857,                 1.5639,               0.004126,               0.004126,               0.004126
                     92,                 1.3693,                   1.08,                 1.3696,                0.73446,                0.65445,                0.72729,                0.39259,                 1.5791,                 1.2872,                 1.5623,                0.00406,                0.00406,                0.00406
                     93,                 1.3696,                 1.0767,                 1.3724,                0.74079,                0.65167,                0.72788,                  0.397,                 1.5792,                 1.2814,                 1.5668,               0.003994,               0.003994,               0.003994
                     94,                 1.3533,                 1.0749,                 1.3617,                0.73708,                0.65166,                0.72817,                0.39318,                 1.5737,                 1.2968,                 1.5635,               0.003928,               0.003928,               0.003928
                     95,                 1.3515,                 1.0796,                 1.3659,                 0.7453,                0.65935,                0.73501,                0.39751,                 1.5775,                 1.2864,                 1.5648,               0.003862,               0.003862,               0.003862
                     96,                  1.355,                 1.0712,                 1.3608,                0.74575,                0.65237,                 0.7326,                0.39776,                  1.585,                 1.2818,                 1.5688,               0.003796,               0.003796,               0.003796
                     97,                 1.3531,                 1.0622,                 1.3619,                0.75535,                0.63906,                0.73124,                0.39656,                 1.5878,                  1.279,                 1.5718,                0.00373,                0.00373,                0.00373
                     98,                 1.3385,                 1.0459,                 1.3485,                0.75312,                0.64965,                 0.7351,                0.39952,                 1.5803,                 1.2811,                 1.5676,               0.003664,               0.003664,               0.003664
                     99,                 1.3419,                 1.0503,                 1.3517,                0.75451,                0.65016,                 0.7317,                 0.3979,                 1.5778,                 1.2786,                 1.5663,               0.003598,               0.003598,               0.003598
                    100,                 1.3414,                 1.0527,                 1.3553,                0.74776,                0.65305,                0.73108,                0.39755,                 1.5842,                  1.284,                 1.5704,               0.003532,               0.003532,               0.003532
                    101,                 1.3355,                  1.034,                 1.3467,                0.74676,                0.65783,                0.72986,                0.39697,                 1.5865,                 1.2752,                 1.5683,               0.003466,               0.003466,               0.003466
                    102,                 1.3448,                 1.0443,                 1.3529,                 0.7386,                0.66463,                0.73286,                0.39864,                 1.5783,                 1.2802,                  1.563,                 0.0034,                 0.0034,                 0.0034
                    103,                 1.3314,                 1.0449,                 1.3541,                0.74787,                 0.6577,                0.73273,                0.39855,                 1.5767,                 1.2759,                 1.5655,               0.003334,               0.003334,               0.003334
                    104,                 1.3322,                 1.0298,                 1.3452,                0.75634,                0.64058,                0.73189,                0.39709,                 1.5838,                 1.2731,                 1.5686,               0.003268,               0.003268,               0.003268
                    105,                 1.3333,                 1.0443,                 1.3468,                0.74857,                0.66161,                0.73367,                0.39824,                 1.5909,                 1.2698,                 1.5708,               0.003202,               0.003202,               0.003202
                    106,                 1.3365,                 1.0441,                  1.348,                 0.7475,                0.66128,                0.73538,                0.39725,                 1.5877,                 1.2715,                 1.5722,               0.003136,               0.003136,               0.003136
                    107,                 1.3296,                 1.0398,                 1.3473,                0.75021,                0.65698,                 0.7355,                0.39673,                 1.5858,                 1.2656,                 1.5731,                0.00307,                0.00307,                0.00307
                    108,                  1.322,                 1.0186,                 1.3372,                0.73786,                0.66256,                0.73282,                0.39784,                  1.586,                 1.2637,                 1.5744,               0.003004,               0.003004,               0.003004
                    109,                 1.3262,                 1.0252,                 1.3439,                0.74172,                0.66282,                0.73205,                0.39806,                 1.5839,                 1.2648,                 1.5724,               0.002938,               0.002938,               0.002938
                    110,                 1.3184,                 1.0175,                 1.3339,                0.73961,                0.66326,                0.73482,                0.39986,                 1.5845,                 1.2677,                 1.5762,               0.002872,               0.002872,               0.002872
                    111,                 1.3135,                 1.0193,                  1.332,                0.74437,                0.65944,                0.73544,                0.40066,                 1.5822,                 1.2633,                 1.5745,               0.002806,               0.002806,               0.002806
                    112,                 1.3141,                 1.0137,                 1.3308,                0.74061,                0.66482,                0.73671,                0.40154,                 1.5807,                 1.2625,                 1.5738,                0.00274,                0.00274,                0.00274
                    113,                 1.3147,                 1.0144,                 1.3343,                0.74617,                0.66775,                0.73606,                0.40083,                 1.5843,                 1.2651,                 1.5768,               0.002674,               0.002674,               0.002674
                    114,                 1.3104,                 1.0196,                 1.3325,                0.73843,                0.66485,                0.73174,                0.39954,                 1.5811,                 1.2691,                 1.5748,               0.002608,               0.002608,               0.002608
                    115,                 1.3099,                 1.0115,                 1.3342,                0.74482,                0.66137,                0.73197,                0.39925,                 1.5795,                 1.2693,                 1.5712,               0.002542,               0.002542,               0.002542
                    116,                 1.3056,                 1.0101,                 1.3266,                 0.7443,                0.66356,                 0.7327,                0.40019,                 1.5784,                 1.2672,                 1.5695,               0.002476,               0.002476,               0.002476
                    117,                 1.3059,                0.99377,                 1.3201,                0.75314,                0.65485,                0.73122,                0.39807,                 1.5868,                 1.2716,                  1.571,                0.00241,                0.00241,                0.00241
                    118,                 1.3052,                 1.0078,                 1.3259,                0.73787,                0.66311,                0.73205,                0.39908,                 1.5862,                 1.2705,                 1.5693,               0.002344,               0.002344,               0.002344
                    119,                 1.3014,                0.99166,                  1.321,                0.73999,                 0.6648,                0.73377,                0.39928,                  1.586,                 1.2664,                 1.5703,               0.002278,               0.002278,               0.002278
                    120,                 1.3006,                 1.0014,                  1.325,                0.74488,                0.66088,                0.73314,                 0.3999,                 1.5854,                 1.2644,                 1.5694,               0.002212,               0.002212,               0.002212
                    121,                  1.303,                 1.0029,                 1.3285,                0.74041,                 0.6628,                0.73421,                0.40026,                 1.5851,                 1.2639,                 1.5696,               0.002146,               0.002146,               0.002146
                    122,                 1.2993,                 1.0023,                 1.3224,                0.73322,                0.67082,                0.73598,                0.39963,                 1.5857,                  1.262,                 1.5718,                0.00208,                0.00208,                0.00208
                    123,                 1.2897,                0.99952,                 1.3276,                0.73889,                0.67048,                0.73597,                0.40088,                 1.5849,                 1.2616,                 1.5727,               0.002014,               0.002014,               0.002014
                    124,                 1.2899,                 0.9867,                  1.313,                0.74111,                0.66443,                0.73552,                0.40129,                 1.5847,                 1.2568,                 1.5705,               0.001948,               0.001948,               0.001948
                    125,                 1.2897,                0.98317,                 1.3215,                0.73787,                0.66511,                 0.7356,                0.40082,                 1.5876,                 1.2588,                 1.5734,               0.001882,               0.001882,               0.001882
                    126,                  1.294,                0.98147,                 1.3202,                0.73885,                0.66339,                0.73499,                0.40071,                  1.586,                 1.2568,                 1.5715,               0.001816,               0.001816,               0.001816
                    127,                 1.2859,                0.97011,                 1.3084,                0.74194,                0.66616,                0.73626,                0.40064,                  1.586,                 1.2578,                 1.5717,                0.00175,                0.00175,                0.00175
                    128,                 1.2727,                 0.9708,                 1.3089,                0.74374,                0.66354,                0.73605,                0.40044,                 1.5892,                 1.2567,                 1.5748,               0.001684,               0.001684,               0.001684
                    129,                 1.2776,                0.97463,                 1.3097,                0.73964,                0.66932,                 0.7368,                0.40062,                  1.589,                 1.2573,                 1.5775,               0.001618,               0.001618,               0.001618
                    130,                  1.281,                0.97081,                 1.3084,                0.73709,                0.67015,                0.73701,                0.40104,                 1.5904,                 1.2583,                 1.5772,               0.001552,               0.001552,               0.001552
                    131,                 1.2775,                0.96147,                   1.31,                0.73954,                0.66701,                0.73696,                0.40129,                 1.5891,                 1.2572,                 1.5744,               0.001486,               0.001486,               0.001486
                    132,                 1.2744,                 0.9655,                 1.3095,                0.74879,                0.66091,                0.73803,                0.40233,                 1.5919,                  1.257,                 1.5771,                0.00142,                0.00142,                0.00142
                    133,                 1.2749,                0.95984,                 1.3082,                0.74655,                 0.6657,                0.73788,                0.40049,                 1.5963,                 1.2557,                 1.5787,               0.001354,               0.001354,               0.001354
                    134,                  1.275,                0.95783,                 1.3017,                 0.7486,                0.66488,                0.73758,                0.40002,                 1.5979,                 1.2562,                 1.5817,               0.001288,               0.001288,               0.001288
                    135,                 1.2653,                0.95353,                 1.2989,                0.74882,                0.66386,                0.73723,                0.39972,                 1.5984,                 1.2562,                 1.5834,               0.001222,               0.001222,               0.001222
                    136,                 1.2699,                0.95342,                 1.2968,                0.75194,                0.66074,                0.73772,                 0.4002,                 1.5974,                 1.2551,                 1.5818,               0.001156,               0.001156,               0.001156
                    137,                 1.2643,                0.95561,                 1.3005,                 0.7505,                0.66295,                0.73899,                0.40054,                 1.5986,                 1.2555,                 1.5837,                0.00109,                0.00109,                0.00109
                    138,                 1.2647,                0.94615,                 1.2971,                0.76524,                 0.6517,                0.73859,                0.40066,                 1.5989,                 1.2538,                 1.5854,               0.001024,               0.001024,               0.001024
                    139,                 1.2692,                0.95976,                 1.2969,                0.76042,                0.65694,                 0.7378,                0.40018,                 1.5987,                 1.2566,                 1.5859,               0.000958,               0.000958,               0.000958
                    140,                 1.2565,                0.93749,                 1.2898,                0.75937,                 0.6585,                0.73815,                0.40059,                 1.5991,                 1.2541,                 1.5857,               0.000892,               0.000892,               0.000892
                    141,                 1.2775,                0.89881,                 1.2825,                 0.7553,                0.65585,                0.73536,                0.39972,                 1.6052,                 1.2561,                 1.5889,               0.000826,               0.000826,               0.000826
                    142,                 1.2755,                0.89885,                 1.2857,                0.75159,                 0.6614,                0.73454,                0.39863,                 1.6052,                 1.2555,                 1.5895,                0.00076,                0.00076,                0.00076
                    143,                 1.2644,                0.88124,                 1.2777,                  0.749,                0.65987,                0.73352,                0.39824,                 1.6069,                  1.253,                 1.5924,               0.000694,               0.000694,               0.000694
                    144,                 1.2631,                0.89138,                 1.2784,                0.75122,                0.65878,                0.73317,                0.39765,                 1.6077,                 1.2512,                 1.5938,               0.000628,               0.000628,               0.000628
                    145,                 1.2605,                 0.8759,                 1.2742,                  0.755,                 0.6582,                0.73342,                0.39817,                 1.6074,                 1.2491,                 1.5942,               0.000562,               0.000562,               0.000562
                    146,                 1.2481,                0.87507,                 1.2673,                0.74823,                0.66304,                0.73381,                0.39792,                  1.608,                 1.2484,                 1.5964,               0.000496,               0.000496,               0.000496
                    147,                 1.2457,                0.87195,                 1.2683,                0.74967,                0.66256,                0.73378,                0.39796,                 1.6083,                 1.2495,                 1.5973,                0.00043,                0.00043,                0.00043
                    148,                 1.2511,                 0.8644,                  1.272,                0.74928,                0.66289,                0.73331,                0.39816,                 1.6083,                 1.2498,                 1.5992,               0.000364,               0.000364,               0.000364
                    149,                 1.2391,                0.86399,                 1.2588,                0.75193,                0.66336,                0.73302,                0.39792,                 1.6095,                 1.2498,                 1.6014,               0.000298,               0.000298,               0.000298
                    150,                 1.2329,                0.86368,                 1.2627,                0.75027,                0.66407,                0.73258,                0.39792,                 1.6096,                 1.2516,                 1.6023,               0.000232,               0.000232,               0.000232
