                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.6036,                 3.8535,                 3.7153,                0.16071,                0.10535,                0.06119,                0.01795,                 3.1086,                 3.8188,                 3.1015,               0.070038,              0.0033291,              0.0033291
                      2,                 2.9855,                  2.927,                 2.9067,                0.23874,                0.23477,                0.16938,                0.05364,                 2.6593,                 3.4081,                 2.6283,               0.040005,              0.0066295,              0.0066295
                      3,                  2.508,                 2.5162,                 2.4336,                0.33528,                0.33616,                 0.2697,                0.10023,                 2.3426,                 4.0458,                 2.3571,              0.0099392,              0.0098968,              0.0098968
                      4,                 2.2539,                 2.2438,                 2.1388,                0.45984,                0.41333,                0.35546,                 0.1326,                 2.1671,                 2.6245,                  2.174,              0.0098515,              0.0098515,              0.0098515
                      5,                 2.1241,                 2.0864,                 2.0017,                0.49706,                0.40576,                0.40479,                0.16371,                 2.0689,                 2.4162,                 2.0536,              0.0098515,              0.0098515,              0.0098515
                      6,                 2.0334,                 1.9845,                 1.9199,                0.55319,                0.44492,                  0.467,                 0.1976,                 2.0304,                 2.2429,                 1.9992,               0.009802,               0.009802,               0.009802
                      7,                 1.9636,                 1.8835,                 1.8444,                0.57104,                0.45565,                0.48006,                0.20907,                 1.9576,                 2.4451,                 1.9283,              0.0097525,              0.0097525,              0.0097525
                      8,                 1.9189,                 1.8238,                 1.8054,                 0.5906,                 0.4832,                0.49695,                0.21493,                 1.9493,                 2.0767,                 1.9111,               0.009703,               0.009703,               0.009703
                      9,                 1.8856,                 1.7672,                 1.7724,                0.61492,                0.50511,                0.54374,                0.24178,                 1.9164,                  2.019,                  1.863,              0.0096535,              0.0096535,              0.0096535
                     10,                 1.8609,                 1.7389,                 1.7468,                0.63895,                 0.4978,                0.54977,                0.24802,                 1.9083,                 1.9806,                 1.8674,               0.009604,               0.009604,               0.009604
                     11,                 1.8279,                 1.7082,                 1.7348,                0.65136,                0.49766,                0.54826,                0.24705,                 1.8771,                 1.8794,                 1.8519,              0.0095545,              0.0095545,              0.0095545
                     12,                 1.8047,                 1.6737,                  1.697,                 0.6613,                0.52564,                0.58814,                0.27005,                 1.8518,                 1.8607,                 1.8276,               0.009505,               0.009505,               0.009505
