                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.3776,                 4.2317,                 3.9192,                0.04527,                0.13733,                0.01738,                0.00522,                 2.9741,                 8.2482,                 3.5975,               0.070038,              0.0033291,              0.0033291
                      2,                 2.9727,                 3.3093,                 3.1895,                0.10459,                0.27346,                0.05233,                0.01692,                 2.6234,                 6.1039,                 2.9543,               0.040005,              0.0066295,              0.0066295
                      3,                 2.6021,                  2.873,                 2.7437,                0.19802,                0.31725,                0.17031,                0.06162,                 2.3792,                 3.5815,                 2.6694,              0.0099392,              0.0098968,              0.0098968
                      4,                 2.3279,                 2.5573,                 2.4156,                0.42859,                0.34915,                 0.3423,                0.13296,                 2.2001,                 2.8427,                 2.4471,              0.0098515,              0.0098515,              0.0098515
                      5,                 2.1416,                  2.342,                 2.2227,                0.45179,                0.38643,                 0.3693,                 0.1525,                 2.0654,                 2.7616,                  2.312,              0.0098515,              0.0098515,              0.0098515
                      6,                 2.0412,                 2.1997,                  2.109,                0.54813,                0.44159,                0.46259,                  0.201,                 1.9772,                 2.5552,                 2.2038,               0.009802,               0.009802,               0.009802
                      7,                 1.9682,                 2.0692,                 2.0175,                0.55647,                0.48398,                0.49868,                0.22313,                 1.9138,                 2.2402,                 2.1252,              0.0097525,              0.0097525,              0.0097525
                      8,                 1.9177,                 1.9813,                 1.9601,                0.58415,                 0.4983,                0.51447,                0.23477,                 1.9079,                 2.2836,                 2.1093,               0.009703,               0.009703,               0.009703
                      9,                 1.8806,                 1.9178,                 1.9245,                0.60896,                0.50316,                0.53395,                0.24171,                 1.9035,                 2.1771,                 2.0939,              0.0096535,              0.0096535,              0.0096535
                     10,                 1.8504,                 1.8913,                 1.8919,                0.59402,                0.51098,                0.54026,                0.25319,                  1.867,                 2.1112,                 2.0435,               0.009604,               0.009604,               0.009604
                     11,                  1.816,                 1.8428,                 1.8636,                0.65193,                0.51156,                0.56619,                0.26423,                 1.8337,                 1.9705,                 2.0009,              0.0095545,              0.0095545,              0.0095545
                     12,                 1.7944,                 1.7992,                  1.818,                0.62586,                0.53452,                0.57031,                0.27675,                 1.8063,                 2.0101,                  1.975,               0.009505,               0.009505,               0.009505
                     13,                 1.7818,                 1.7765,                 1.8098,                0.66169,                0.53277,                0.59109,                 0.2815,                 1.8018,                 2.0241,                 1.9587,              0.0094555,              0.0094555,              0.0094555
                     14,                 1.7718,                 1.7455,                 1.8006,                0.65355,                0.55443,                 0.6031,                0.28843,                 1.7958,                 2.1025,                  1.944,               0.009406,               0.009406,               0.009406
                     15,                  1.746,                  1.707,                  1.768,                0.69112,                0.55201,                0.61424,                0.30159,                 1.7799,                 2.0782,                 1.9175,              0.0093565,              0.0093565,              0.0093565
                     16,                 1.7298,                 1.6668,                 1.7552,                0.67624,                0.53553,                0.59595,                0.29106,                 1.7691,                 1.9929,                 1.9178,               0.009307,               0.009307,               0.009307
                     17,                 1.7127,                 1.6529,                 1.7438,                0.67529,                0.54288,                0.61349,                0.30681,                 1.7601,                 1.8654,                 1.8951,              0.0092575,              0.0092575,              0.0092575
                     18,                  1.717,                 1.6428,                 1.7411,                0.68561,                0.55895,                0.62481,                0.31004,                 1.7539,                 1.8684,                 1.9003,               0.009208,               0.009208,               0.009208
                     19,                 1.7009,                 1.6108,                 1.7187,                0.71256,                0.55705,                0.63245,                0.31867,                 1.7323,                   1.81,                 1.8613,              0.0091585,              0.0091585,              0.0091585
                     20,                 1.6958,                 1.6095,                 1.7239,                0.68791,                0.56464,                0.62988,                0.31272,                 1.7506,                 1.8514,                 1.8864,               0.009109,               0.009109,               0.009109
                     21,                 1.6778,                 1.5825,                  1.703,                0.69344,                0.56562,                0.64138,                0.31932,                 1.7165,                 1.8683,                 1.8564,              0.0090595,              0.0090595,              0.0090595
                     22,                 1.6692,                  1.561,                 1.6949,                0.70991,                 0.5866,                0.65547,                 0.3346,                 1.7051,                 1.8442,                 1.8358,                0.00901,                0.00901,                0.00901
                     23,                  1.654,                 1.5453,                 1.6863,                0.69638,                0.56547,                0.64723,                0.32585,                 1.7181,                 1.8597,                 1.8514,              0.0089605,              0.0089605,              0.0089605
                     24,                 1.6558,                 1.5415,                  1.681,                0.71624,                0.59015,                0.66659,                0.34125,                 1.7078,                 1.7437,                 1.8404,               0.008911,               0.008911,               0.008911
                     25,                 1.6482,                 1.5214,                 1.6768,                0.69338,                0.59316,                0.65319,                0.33084,                 1.6996,                 1.7377,                 1.8193,              0.0088615,              0.0088615,              0.0088615
                     26,                 1.6391,                 1.5243,                 1.6667,                0.70043,                0.58059,                0.65214,                0.33522,                 1.6804,                 1.7103,                  1.811,               0.008812,               0.008812,               0.008812
                     27,                 1.6353,                 1.5038,                 1.6597,                0.71924,                0.58443,                0.66191,                0.33782,                 1.6916,                 1.7172,                 1.8118,              0.0087625,              0.0087625,              0.0087625
                     28,                 1.6238,                 1.4721,                 1.6379,                0.72403,                0.58349,                0.66761,                0.33908,                 1.7012,                 1.7129,                 1.8164,               0.008713,               0.008713,               0.008713
