                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.3507,                  4.143,                 3.8246,                0.11748,                0.12795,                 0.0387,                0.01181,                 2.8676,                 4.9115,                 3.3079,               0.070038,              0.0033291,              0.0033291
                      2,                 2.8805,                 3.2384,                 3.1251,                 0.1471,                 0.2615,                0.09084,                0.03111,                 2.5414,                 4.4459,                 2.8771,               0.040005,              0.0066295,              0.0066295
                      3,                  2.525,                 2.8463,                 2.6799,                0.28922,                0.29547,                0.23309,                0.08945,                 2.2908,                 2.9779,                 2.5683,              0.0099392,              0.0098968,              0.0098968
                      4,                 2.2929,                 2.5524,                 2.3637,                0.39668,                0.33806,                0.29093,                0.11108,                 2.1723,                 2.6397,                 2.4136,              0.0098515,              0.0098515,              0.0098515
                      5,                 2.1242,                  2.333,                 2.1873,                0.50626,                0.39614,                 0.4092,                 0.1661,                 2.0624,                 2.8989,                 2.2776,              0.0098515,              0.0098515,              0.0098515
                      6,                 2.0344,                 2.2002,                 2.0821,                0.48623,                0.44332,                 0.4352,                0.19078,                 1.9842,                 2.4145,                 2.1927,               0.009802,               0.009802,               0.009802
                      7,                 1.9626,                 2.0903,                 1.9943,                0.55424,                0.45029,                 0.4782,                0.21271,                 1.8811,                 2.6648,                 2.0613,              0.0097525,              0.0097525,              0.0097525
                      8,                 1.9149,                 1.9952,                 1.9308,                0.51991,                0.48117,                0.45066,                0.20727,                 1.9209,                 2.8325,                 2.0937,               0.009703,               0.009703,               0.009703
                      9,                 1.8846,                 1.9263,                  1.901,                0.59168,                0.48744,                0.51838,                 0.2353,                 1.8752,                 2.1762,                 2.0358,              0.0096535,              0.0096535,              0.0096535
                     10,                 1.8524,                 1.8976,                 1.8686,                0.59617,                0.49898,                0.53472,                0.25215,                 1.8522,                 2.2806,                 2.0102,               0.009604,               0.009604,               0.009604
                     11,                 1.8227,                 1.8544,                 1.8472,                0.64242,                0.49487,                 0.5597,                 0.2651,                 1.8341,                 2.1078,                 1.9882,              0.0095545,              0.0095545,              0.0095545
                     12,                 1.8039,                 1.8216,                 1.8116,                0.66334,                0.52529,                0.59319,                0.28426,                 1.7998,                 2.0065,                 1.9496,               0.009505,               0.009505,               0.009505
                     13,                 1.7874,                 1.7909,                 1.8076,                0.66475,                0.52801,                0.59158,                0.28689,                 1.7965,                 2.0276,                 1.9334,              0.0094555,              0.0094555,              0.0094555
                     14,                 1.7752,                 1.7641,                 1.7869,                0.65347,                0.53089,                0.59355,                0.28316,                 1.8108,                 2.0036,                 1.9399,               0.009406,               0.009406,               0.009406
                     15,                  1.748,                 1.7273,                 1.7588,                 0.6838,                 0.5527,                0.62157,                0.30068,                 1.7793,                 2.0077,                 1.9049,              0.0093565,              0.0093565,              0.0093565
                     16,                 1.7327,                 1.6808,                 1.7436,                0.67978,                0.53759,                 0.6116,                0.30133,                 1.7611,                 1.9464,                 1.8933,               0.009307,               0.009307,               0.009307
                     17,                 1.7142,                 1.6623,                 1.7306,                0.69225,                0.53865,                0.61403,                0.30773,                 1.7789,                  1.956,                 1.9046,              0.0092575,              0.0092575,              0.0092575
                     18,                 1.7211,                 1.6581,                 1.7338,                0.68508,                0.57076,                0.63179,                0.30947,                 1.7595,                 1.8812,                 1.8797,               0.009208,               0.009208,               0.009208
                     19,                 1.6979,                 1.6204,                 1.7029,                0.68843,                0.57673,                0.64459,                0.31697,                 1.7475,                 1.8588,                 1.8676,              0.0091585,              0.0091585,              0.0091585
                     20,                 1.6983,                 1.6266,                 1.7088,                0.67846,                0.56028,                0.62279,                0.30542,                   1.75,                 2.0385,                 1.8642,               0.009109,               0.009109,               0.009109
                     21,                 1.6733,                 1.5844,                 1.6826,                0.70147,                0.54907,                0.63632,                0.31867,                 1.7372,                  1.862,                  1.849,              0.0090595,              0.0090595,              0.0090595
