                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                 1.6162,                  1.471,                 1.5887,                0.70099,                0.58976,                0.66107,                 0.3354,                 1.6912,                 1.6196,                  1.733,              0.0085645,              0.0085645,              0.0085645
                     32,                  1.594,                 1.4545,                 1.5792,                0.71242,                0.58927,                0.66539,                0.34476,                 1.6692,                 1.6884,                 1.7301,               0.008515,               0.008515,               0.008515
                     33,                 1.6067,                 1.4686,                 1.5828,                  0.712,                0.58305,                0.66908,                 0.3396,                 1.6832,                 1.7042,                 1.7348,              0.0084655,              0.0084655,              0.0084655
                     34,                 1.5948,                 1.4429,                 1.5705,                0.70534,                0.59731,                0.66658,                0.34255,                 1.6714,                 1.7148,                 1.7192,               0.008416,               0.008416,               0.008416
                     35,                 1.5925,                 1.4433,                 1.5703,                 0.7048,                0.59446,                0.67022,                0.34499,                 1.6685,                 1.7435,                 1.7171,              0.0083665,              0.0083665,              0.0083665
                     36,                 1.5861,                 1.4374,                 1.5632,                0.69548,                0.59108,                0.67227,                0.34811,                 1.6554,                 1.7133,                 1.7132,               0.008317,               0.008317,               0.008317
                     37,                 1.5796,                 1.4325,                 1.5617,                0.70801,                 0.5925,                0.66991,                0.34899,                 1.6493,                 1.6498,                 1.7108,              0.0082675,              0.0082675,              0.0082675
                     38,                 1.5699,                 1.4179,                 1.5564,                0.71947,                0.58986,                0.67281,                0.34918,                  1.661,                 1.6395,                 1.7227,               0.008218,               0.008218,               0.008218
                     39,                 1.5668,                 1.3931,                 1.5533,                0.73966,                 0.5781,                0.67787,                0.35186,                 1.6764,                 1.6312,                 1.7345,              0.0081685,              0.0081685,              0.0081685
                     40,                 1.5712,                 1.4056,                 1.5492,                0.74365,                0.58957,                0.68352,                0.36129,                 1.6531,                  1.612,                 1.7107,               0.008119,               0.008119,               0.008119
                     41,                 1.5684,                 1.3935,                 1.5456,                0.71779,                0.60478,                 0.6873,                0.36225,                 1.6423,                 1.5856,                 1.6941,              0.0080695,              0.0080695,              0.0080695
                     42,                 1.5666,                 1.3845,                  1.543,                0.73023,                0.60224,                0.68692,                0.36098,                 1.6534,                 1.5873,                 1.6963,                0.00802,                0.00802,                0.00802
                     43,                  1.554,                 1.3801,                 1.5321,                0.74249,                0.59341,                0.68955,                0.35968,                 1.6482,                 1.6233,                 1.7041,              0.0079705,              0.0079705,              0.0079705
                     44,                 1.5487,                 1.3795,                  1.533,                 0.7416,                0.60165,                0.69155,                0.36112,                 1.6479,                 1.6101,                 1.7106,               0.007921,               0.007921,               0.007921
                     45,                 1.5492,                 1.3802,                 1.5368,                0.73147,                0.61226,                0.68847,                0.35923,                 1.6343,                 1.5826,                 1.6951,              0.0078715,              0.0078715,              0.0078715
                     46,                  1.543,                  1.366,                 1.5277,                0.74295,                0.60777,                0.69699,                0.36422,                 1.6292,                 1.5962,                 1.6815,               0.007822,               0.007822,               0.007822
                     47,                  1.541,                 1.3456,                 1.5199,                0.73999,                0.60583,                0.69577,                0.36499,                 1.6258,                 1.5774,                 1.6737,              0.0077725,              0.0077725,              0.0077725
                     48,                 1.5322,                 1.3356,                 1.5079,                 0.7418,                0.61356,                0.70247,                0.37321,                  1.628,                 1.6357,                 1.6761,               0.007723,               0.007723,               0.007723
                     49,                 1.5271,                 1.3484,                 1.5166,                0.72721,                   0.61,                 0.6921,                0.36587,                  1.634,                 1.5543,                 1.6724,              0.0076735,              0.0076735,              0.0076735
                     50,                 1.5226,                 1.3301,                 1.5082,                0.72281,                0.62108,                0.69756,                 0.3737,                  1.623,                 1.5433,                 1.6749,               0.007624,               0.007624,               0.007624
                     51,                 1.5236,                 1.3278,                  1.509,                0.73138,                0.62004,                0.70726,                0.37977,                 1.6116,                 1.5056,                 1.6582,              0.0075745,              0.0075745,              0.0075745
                     52,                 1.5215,                 1.3268,                  1.508,                0.72995,                0.61595,                0.70045,                0.37387,                  1.622,                 1.5117,                 1.6645,               0.007525,               0.007525,               0.007525
                     53,                 1.5275,                 1.3247,                 1.5085,                0.74825,                0.61259,                0.70409,                0.37286,                 1.6193,                  1.547,                 1.6668,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.5216,                 1.3204,                 1.5048,                0.74062,                0.61465,                0.70565,                0.37769,                 1.6179,                 1.5038,                  1.674,               0.007426,               0.007426,               0.007426
                     55,                 1.5108,                  1.299,                 1.4976,                   0.75,                0.60747,                0.70758,                0.37705,                 1.6152,                 1.5382,                 1.6748,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.5112,                  1.303,                 1.4933,                 0.7432,                0.62878,                0.71438,                0.38204,                 1.6148,                 1.4778,                 1.6613,               0.007327,               0.007327,               0.007327
                     57,                 1.5066,                 1.3046,                 1.4931,                0.74173,                0.62153,                0.71119,                0.37694,                 1.6109,                 1.4932,                  1.664,              0.0072775,              0.0072775,              0.0072775
                     58,                 1.5164,                 1.2903,                 1.4926,                0.72977,                0.62647,                 0.7084,                0.37456,                 1.6154,                 1.5081,                 1.6519,               0.007228,               0.007228,               0.007228
                     59,                 1.5039,                 1.2839,                 1.4859,                 0.7469,                0.61076,                0.70868,                0.37786,                 1.6136,                 1.5014,                 1.6476,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.5058,                 1.2954,                 1.4837,                0.72926,                0.63317,                0.71111,                0.38562,                  1.603,                 1.4809,                 1.6408,               0.007129,               0.007129,               0.007129
                     61,                  1.496,                  1.281,                 1.4875,                 0.7542,                0.61877,                0.71301,                0.38581,                 1.5957,                 1.4935,                 1.6404,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.4925,                 1.2776,                 1.4825,                0.74295,                0.63014,                0.71399,                0.38506,                  1.599,                 1.4642,                 1.6403,                0.00703,                0.00703,                0.00703
                     63,                 1.5011,                 1.2821,                 1.4809,                0.74596,                 0.6246,                0.71586,                0.38552,                 1.6004,                 1.4743,                   1.64,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.4859,                 1.2645,                 1.4694,                0.74369,                0.62818,                0.71949,                0.38578,                 1.6051,                 1.4981,                   1.64,               0.006931,               0.006931,               0.006931
                     65,                  1.489,                 1.2658,                 1.4649,                0.73143,                0.63587,                0.71556,                0.38496,                 1.5964,                 1.4744,                  1.631,              0.0068815,              0.0068815,              0.0068815
                     66,                  1.487,                 1.2725,                 1.4806,                0.74612,                0.63617,                0.72143,                0.39172,                 1.5862,                 1.4568,                 1.6295,               0.006832,               0.006832,               0.006832
                     67,                 1.4797,                   1.27,                 1.4697,                0.74589,                0.62995,                0.72111,                0.38871,                 1.5888,                 1.4373,                 1.6246,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.4803,                 1.2624,                 1.4637,                0.75221,                0.62601,                0.71823,                0.39173,                 1.5787,                 1.4526,                 1.6165,               0.006733,               0.006733,               0.006733
                     69,                 1.4707,                 1.2417,                 1.4577,                 0.7457,                0.63376,                0.72458,                0.39045,                 1.5853,                 1.4625,                 1.6223,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.4723,                 1.2508,                 1.4568,                0.74945,                0.62805,                0.71926,                0.39092,                   1.58,                 1.4629,                 1.6272,               0.006634,               0.006634,               0.006634
                     71,                 1.4795,                 1.2563,                 1.4643,                 0.7357,                0.63762,                0.72266,                0.39139,                  1.592,                  1.437,                  1.635,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.4807,                 1.2541,                 1.4652,                0.73768,                0.64142,                0.72549,                0.39357,                 1.5901,                 1.4319,                 1.6274,               0.006535,               0.006535,               0.006535
                     73,                 1.4704,                 1.2289,                 1.4536,                  0.757,                0.62751,                0.72882,                0.39196,                 1.5914,                 1.4244,                 1.6234,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.4647,                 1.2458,                 1.4569,                0.73816,                0.64267,                0.72202,                0.39472,                 1.5858,                 1.4346,                 1.6292,               0.006436,               0.006436,               0.006436
                     75,                 1.4605,                  1.223,                 1.4455,                0.74976,                0.62906,                0.72211,                0.39453,                  1.593,                 1.4251,                 1.6234,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.4642,                 1.2291,                  1.447,                0.75238,                0.63809,                0.72279,                0.39368,                 1.5849,                 1.4103,                 1.6218,               0.006337,               0.006337,               0.006337
                     77,                 1.4603,                 1.2272,                 1.4481,                 0.7669,                 0.6274,                0.73085,                0.39867,                 1.5814,                 1.4105,                 1.6241,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.4524,                 1.2107,                 1.4432,                0.74026,                0.63782,                0.72326,                 0.3929,                 1.5948,                 1.4122,                 1.6266,               0.006238,               0.006238,               0.006238
                     79,                 1.4486,                 1.2043,                  1.437,                0.73771,                0.63455,                0.72322,                0.39429,                 1.5944,                 1.4132,                 1.6235,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.4492,                 1.2161,                  1.439,                0.76605,                0.63187,                 0.7268,                0.39607,                 1.5896,                 1.4128,                 1.6325,               0.006139,               0.006139,               0.006139
                     81,                 1.4554,                 1.2065,                 1.4401,                0.76052,                0.63546,                0.72779,                0.39737,                 1.5841,                 1.4048,                 1.6214,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.4487,                 1.2103,                 1.4403,                0.75292,                0.63627,                0.72701,                0.39731,                 1.5818,                 1.4058,                  1.624,                0.00604,                0.00604,                0.00604
                     83,                 1.4436,                  1.194,                 1.4344,                0.75127,                0.64032,                0.73108,                0.40007,                 1.5797,                 1.3958,                 1.6164,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.4521,                 1.2117,                  1.439,                0.75026,                0.64046,                0.72905,                0.39904,                 1.5837,                 1.3927,                 1.6158,               0.005941,               0.005941,               0.005941
                     85,                 1.4422,                  1.203,                 1.4298,                0.75811,                0.64532,                0.73306,                 0.4029,                  1.575,                  1.388,                 1.6099,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.4394,                 1.1848,                 1.4225,                0.75205,                0.65362,                0.73578,                0.40269,                 1.5808,                 1.3804,                 1.6139,               0.005842,               0.005842,               0.005842
                     87,                 1.4389,                 1.1928,                 1.4348,                0.75405,                0.65021,                 0.7314,                0.40072,                 1.5816,                 1.3731,                 1.6214,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.4396,                 1.1945,                 1.4284,                0.76417,                0.63973,                 0.7367,                0.40263,                 1.5845,                  1.373,                 1.6137,               0.005743,               0.005743,               0.005743
                     89,                 1.4376,                 1.1948,                 1.4296,                0.73947,                0.65204,                0.73356,                0.40269,                 1.5785,                 1.3735,                 1.6113,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.4302,                 1.1884,                 1.4272,                0.74077,                0.65095,                0.73354,                0.40228,                 1.5773,                  1.383,                 1.6152,               0.005644,               0.005644,               0.005644
                     91,                 1.4265,                 1.1809,                 1.4187,                 0.7565,                0.64787,                0.73554,                0.40431,                 1.5728,                 1.3681,                 1.6061,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.4264,                 1.1776,                 1.4191,                0.75133,                0.64796,                0.73374,                0.40256,                 1.5741,                 1.3701,                 1.6035,               0.005545,               0.005545,               0.005545
                     93,                 1.4321,                  1.175,                 1.4231,                0.76326,                0.64823,                0.74004,                0.40648,                 1.5736,                  1.364,                 1.6068,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.4157,                 1.1714,                 1.4111,                0.75219,                  0.655,                0.73808,                0.40657,                 1.5703,                 1.3608,                 1.6073,               0.005446,               0.005446,               0.005446
                     95,                 1.4118,                 1.1745,                 1.4173,                0.75272,                0.65094,                0.73891,                0.40721,                 1.5673,                 1.3706,                 1.6052,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.4181,                 1.1667,                 1.4122,                 0.7615,                0.64062,                0.73741,                 0.4064,                 1.5735,                 1.3569,                 1.6049,               0.005347,               0.005347,               0.005347
                     97,                 1.4198,                 1.1663,                 1.4119,                0.75529,                0.64985,                0.73836,                0.40356,                 1.5753,                 1.3601,                 1.5975,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.4121,                 1.1495,                 1.4016,                0.76428,                0.64866,                0.73893,                0.40841,                 1.5744,                 1.3603,                 1.6033,               0.005248,               0.005248,               0.005248
                     99,                 1.4032,                 1.1532,                 1.4019,                0.76328,                0.64999,                0.73785,                0.40632,                 1.5643,                 1.3645,                  1.595,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.4143,                 1.1535,                 1.4119,                0.76292,                0.65569,                0.73702,                0.40707,                  1.562,                   1.36,                 1.5919,               0.005149,               0.005149,               0.005149
                    101,                 1.4049,                 1.1489,                 1.4001,                0.73885,                0.66763,                0.73809,                0.40819,                  1.562,                 1.3574,                   1.59,              0.0050995,              0.0050995,              0.0050995
                    102,                  1.421,                 1.1503,                 1.4054,                0.75274,                0.65696,                0.73811,                0.40937,                 1.5601,                 1.3499,                 1.5908,                0.00505,                0.00505,                0.00505
                    103,                 1.3971,                 1.1442,                 1.4034,                0.75063,                0.65444,                0.73985,                0.40858,                 1.5628,                  1.349,                 1.5916,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.4001,                 1.1251,                 1.3962,                0.76955,                0.64602,                0.74023,                 0.4092,                  1.566,                 1.3449,                 1.5958,               0.004951,               0.004951,               0.004951
                    105,                 1.4024,                 1.1427,                 1.3962,                0.77448,                0.64712,                0.74394,                0.41243,                 1.5672,                  1.334,                 1.5957,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.4042,                 1.1421,                 1.4014,                0.77328,                0.64766,                0.74352,                0.41136,                 1.5663,                 1.3447,                  1.598,               0.004852,               0.004852,               0.004852
                    107,                 1.3942,                 1.1397,                 1.3938,                 0.7739,                0.64989,                0.74523,                0.41218,                 1.5674,                 1.3388,                 1.5954,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.3953,                 1.1158,                   1.39,                0.76398,                0.65942,                0.74413,                0.41061,                 1.5718,                 1.3489,                 1.5983,               0.004753,               0.004753,               0.004753
                    109,                 1.3953,                  1.124,                 1.3935,                0.75306,                0.66775,                0.74696,                0.41437,                 1.5586,                 1.3429,                 1.5894,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.3913,                 1.1196,                 1.3885,                0.75492,                0.66663,                0.74601,                0.41323,                 1.5598,                 1.3456,                 1.5929,               0.004654,               0.004654,               0.004654
                    111,                 1.3867,                 1.1217,                 1.3838,                0.76154,                0.65681,                0.74708,                0.41298,                 1.5657,                  1.338,                 1.5955,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.3866,                 1.1157,                 1.3848,                 0.7589,                0.66104,                0.74568,                0.41243,                 1.5623,                 1.3367,                  1.593,               0.004555,               0.004555,               0.004555
                    113,                 1.3902,                 1.1179,                 1.3876,                0.74717,                0.67254,                0.74573,                0.41162,                 1.5683,                 1.3404,                 1.5935,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.3899,                 1.1196,                 1.3896,                0.76115,                0.66005,                0.74501,                 0.4124,                 1.5664,                 1.3323,                 1.5944,               0.004456,               0.004456,               0.004456
                    115,                 1.3873,                 1.1105,                  1.386,                0.76599,                0.66203,                0.74894,                0.41512,                 1.5582,                 1.3349,                 1.5886,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.3825,                  1.111,                 1.3768,                0.76982,                0.65964,                 0.7506,                0.41393,                 1.5592,                 1.3296,                 1.5865,               0.004357,               0.004357,               0.004357
                    117,                 1.3803,                 1.0947,                 1.3707,                 0.7706,                0.65578,                0.74957,                 0.4146,                 1.5614,                 1.3265,                 1.5856,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.3812,                 1.1032,                 1.3796,                0.76798,                0.65854,                0.74764,                0.41464,                  1.561,                 1.3267,                 1.5881,               0.004258,               0.004258,               0.004258
                    119,                  1.374,                 1.0946,                 1.3701,                0.77547,                0.65594,                 0.7487,                0.41261,                 1.5645,                 1.3266,                 1.5868,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.3753,                 1.1037,                 1.3789,                0.76839,                0.65788,                0.74583,                0.41183,                 1.5664,                 1.3233,                 1.5879,               0.004159,               0.004159,               0.004159
                    121,                 1.3797,                 1.1061,                 1.3786,                0.77564,                0.65555,                0.74458,                0.41243,                 1.5691,                 1.3258,                 1.5881,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.3794,                 1.0997,                 1.3771,                0.77333,                0.65814,                0.74674,                0.41351,                 1.5647,                 1.3161,                 1.5849,                0.00406,                0.00406,                0.00406
                    123,                 1.3696,                 1.1041,                 1.3765,                0.77159,                0.65602,                 0.7456,                0.41417,                 1.5605,                 1.3132,                 1.5815,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.3705,                 1.0907,                 1.3672,                0.76153,                0.66254,                0.74543,                0.41392,                 1.5646,                  1.314,                 1.5867,               0.003961,               0.003961,               0.003961
                    125,                 1.3719,                 1.0862,                 1.3736,                0.76168,                0.66799,                0.74779,                0.41474,                 1.5603,                 1.3139,                 1.5834,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.3711,                 1.0897,                 1.3711,                0.76402,                0.66462,                0.74945,                0.41372,                  1.561,                 1.3132,                 1.5831,               0.003862,               0.003862,               0.003862
                    127,                 1.3626,                  1.072,                 1.3637,                0.75319,                0.66936,                0.74594,                0.41472,                  1.565,                 1.3178,                 1.5874,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.3554,                 1.0744,                 1.3624,                0.76207,                0.66044,                0.74563,                0.41363,                 1.5666,                 1.3119,                 1.5894,               0.003763,               0.003763,               0.003763
                    129,                 1.3577,                 1.0751,                 1.3602,                0.77015,                0.66187,                0.74816,                0.41536,                 1.5629,                 1.3088,                 1.5865,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.3572,                 1.0689,                 1.3611,                0.77267,                0.66093,                0.74918,                0.41577,                 1.5629,                 1.3079,                 1.5852,               0.003664,               0.003664,               0.003664
                    131,                 1.3614,                 1.0722,                  1.366,                 0.7836,                0.65397,                0.74925,                0.41711,                 1.5615,                  1.304,                 1.5844,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.3553,                 1.0747,                 1.3602,                0.77116,                0.66455,                0.75076,                0.41703,                 1.5601,                 1.3056,                 1.5835,               0.003565,               0.003565,               0.003565
                    133,                 1.3552,                 1.0721,                 1.3576,                0.77837,                0.65656,                0.74988,                 0.4169,                 1.5608,                 1.3023,                 1.5838,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.3576,                 1.0683,                 1.3565,                0.77604,                0.65837,                0.74891,                0.41797,                 1.5618,                 1.3018,                 1.5847,               0.003466,               0.003466,               0.003466
                    135,                 1.3509,                 1.0577,                 1.3562,                0.77858,                0.66027,                0.75005,                0.41803,                 1.5604,                 1.3005,                 1.5849,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.3502,                 1.0564,                 1.3499,                 0.7719,                0.66448,                0.75152,                0.41767,                 1.5614,                 1.3028,                 1.5855,               0.003367,               0.003367,               0.003367
                    137,                 1.3463,                 1.0633,                 1.3559,                0.77882,                0.66022,                0.75158,                0.41685,                 1.5649,                 1.3008,                 1.5874,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.3499,                 1.0485,                 1.3545,                0.77399,                 0.6655,                0.75222,                0.41673,                 1.5675,                 1.2972,                 1.5884,               0.003268,               0.003268,               0.003268
                    139,                 1.3562,                 1.0689,                 1.3546,                 0.7799,                0.66725,                0.75277,                0.41692,                 1.5697,                 1.2984,                 1.5897,              0.0032185,              0.0032185,              0.0032185
                    140,                  1.342,                 1.0409,                 1.3384,                0.77347,                0.66543,                0.75332,                0.41814,                 1.5682,                  1.295,                 1.5866,               0.003169,               0.003169,               0.003169
                    141,                 1.3391,                 1.0523,                 1.3475,                0.77343,                0.67155,                0.75468,                0.41784,                 1.5688,                 1.2939,                 1.5879,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.3429,                 1.0425,                 1.3468,                0.77206,                0.67077,                0.75373,                0.41821,                 1.5704,                 1.2945,                 1.5893,                0.00307,                0.00307,                0.00307
                    143,                 1.3385,                 1.0378,                 1.3411,                0.78038,                0.66363,                0.75308,                0.41804,                 1.5716,                 1.2938,                 1.5901,              0.0030205,              0.0030205,              0.0030205
                    144,                  1.331,                 1.0383,                 1.3381,                 0.7734,                 0.6687,                0.75222,                0.41695,                 1.5717,                 1.2933,                 1.5915,               0.002971,               0.002971,               0.002971
                    145,                 1.3362,                 1.0289,                 1.3373,                0.78008,                0.66647,                0.75349,                0.41861,                 1.5723,                  1.291,                 1.5903,              0.0029215,              0.0029215,              0.0029215
                    146,                  1.338,                 1.0388,                 1.3447,                0.77789,                0.66616,                0.75367,                0.41833,                 1.5749,                 1.2907,                 1.5924,               0.002872,               0.002872,               0.002872
                    147,                 1.3276,                  1.027,                 1.3366,                0.77453,                0.66871,                0.75412,                0.41864,                 1.5757,                 1.2898,                 1.5915,              0.0028225,              0.0028225,              0.0028225
                    148,                   1.33,                 1.0398,                 1.3425,                0.78595,                0.66163,                0.75325,                0.41772,                 1.5769,                 1.2921,                  1.592,               0.002773,               0.002773,               0.002773
                    149,                 1.3203,                 1.0247,                 1.3288,                0.77238,                 0.6715,                0.75214,                0.41859,                 1.5776,                 1.2922,                 1.5916,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.3274,                 1.0288,                 1.3358,                0.77502,                0.67033,                0.75316,                0.41994,                 1.5763,                 1.2913,                 1.5919,               0.002674,               0.002674,               0.002674
                    151,                 1.3228,                 1.0238,                 1.3312,                0.77408,                0.66696,                0.75285,                0.41901,                 1.5761,                 1.2927,                 1.5925,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.3225,                 1.0303,                 1.3385,                0.76755,                0.67333,                0.75361,                0.41854,                 1.5746,                 1.2939,                 1.5935,               0.002575,               0.002575,               0.002575
                    153,                 1.3239,                 1.0219,                 1.3349,                0.76792,                0.67297,                0.75445,                0.41944,                  1.574,                 1.2921,                 1.5936,              0.0025255,              0.0025255,              0.0025255
