                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.6122,                 1.3891,                 1.5173,                0.71009,                0.57492,                0.64916,                0.32108,                 1.7162,                 1.6283,                 1.6576,               0.008218,               0.008218,               0.008218
                     30,                 1.6013,                  1.382,                 1.5128,                0.72341,                0.58158,                0.66651,                0.33386,                 1.6926,                  1.571,                 1.6465,               0.008152,               0.008152,               0.008152
                     31,                 1.5973,                 1.3789,                 1.5048,                0.70693,                0.59602,                0.66463,                0.32945,                 1.7161,                 1.5877,                 1.6498,               0.008086,               0.008086,               0.008086
                     32,                 1.5839,                 1.3715,                 1.5049,                0.70613,                0.58662,                0.66215,                0.33057,                 1.6871,                 1.5768,                 1.6431,                0.00802,                0.00802,                0.00802
                     33,                 1.5912,                  1.371,                 1.5053,                0.72661,                0.58247,                 0.6674,                 0.3308,                 1.6942,                 1.5824,                 1.6392,               0.007954,               0.007954,               0.007954
                     34,                 1.5764,                 1.3548,                 1.4962,                0.71486,                0.59797,                0.67066,                 0.3363,                 1.6735,                 1.5365,                 1.6162,               0.007888,               0.007888,               0.007888
                     35,                 1.5713,                 1.3533,                 1.4912,                0.71202,                0.59203,                0.66771,                0.34045,                  1.679,                 1.5253,                 1.6338,               0.007822,               0.007822,               0.007822
                     36,                 1.5685,                 1.3537,                 1.4881,                0.72157,                0.58549,                0.66843,                0.33924,                 1.6905,                 1.5535,                 1.6283,               0.007756,               0.007756,               0.007756
                     37,                 1.5603,                 1.3421,                  1.482,                 0.7329,                0.58077,                0.67197,                0.34025,                 1.6697,                 1.5526,                 1.6152,                0.00769,                0.00769,                0.00769
                     38,                 1.5478,                  1.335,                 1.4804,                0.72398,                0.60902,                0.68211,                0.34623,                 1.6683,                  1.543,                 1.6237,               0.007624,               0.007624,               0.007624
                     39,                 1.5462,                 1.3167,                 1.4691,                0.72744,                0.58334,                0.67241,                 0.3429,                 1.6726,                 1.5136,                 1.6317,               0.007558,               0.007558,               0.007558
                     40,                 1.5511,                 1.3126,                 1.4729,                0.71918,                0.60091,                0.67415,                0.34437,                 1.6584,                 1.5115,                 1.6087,               0.007492,               0.007492,               0.007492
                     41,                 1.5479,                 1.3137,                 1.4685,                0.70803,                0.60048,                0.67188,                 0.3403,                 1.6739,                 1.5173,                 1.6088,               0.007426,               0.007426,               0.007426
                     42,                 1.5521,                 1.3043,                 1.4728,                 0.7232,                 0.5945,                0.67382,                0.34343,                 1.6495,                 1.4965,                 1.5942,                0.00736,                0.00736,                0.00736
                     43,                 1.5329,                 1.3003,                 1.4579,                0.72679,                0.59822,                0.68128,                0.34542,                 1.6493,                 1.4783,                 1.6004,               0.007294,               0.007294,               0.007294
                     44,                   1.53,                  1.289,                 1.4499,                0.73513,                0.60502,                0.68337,                0.35229,                 1.6448,                 1.5062,                 1.5972,               0.007228,               0.007228,               0.007228
                     45,                 1.5245,                  1.295,                 1.4541,                0.73112,                0.60681,                0.69017,                0.35012,                  1.647,                 1.5021,                 1.5861,               0.007162,               0.007162,               0.007162
                     46,                 1.5246,                 1.2866,                 1.4473,                0.74356,                0.60551,                 0.6905,                0.35711,                  1.629,                 1.5301,                 1.5873,               0.007096,               0.007096,               0.007096
                     47,                 1.5179,                 1.2726,                 1.4459,                0.72569,                0.60064,                0.67812,                0.35163,                  1.629,                 1.5352,                 1.5741,                0.00703,                0.00703,                0.00703
                     48,                 1.5046,                 1.2691,                  1.435,                0.74107,                0.59921,                0.68963,                0.35882,                 1.6298,                 1.4551,                 1.5782,               0.006964,               0.006964,               0.006964
                     49,                 1.5117,                 1.2675,                 1.4432,                0.71917,                0.61694,                0.68105,                0.35186,                  1.641,                 1.4996,                 1.5743,               0.006898,               0.006898,               0.006898
                     50,                  1.501,                 1.2619,                 1.4316,                0.72235,                0.61464,                0.68693,                0.35606,                 1.6327,                 1.4679,                  1.577,               0.006832,               0.006832,               0.006832
                     51,                  1.501,                 1.2524,                 1.4297,                0.73122,                0.60611,                0.68841,                0.35735,                  1.636,                 1.4704,                 1.5747,               0.006766,               0.006766,               0.006766
                     52,                 1.4933,                 1.2545,                 1.4301,                0.74785,                0.60048,                0.68864,                0.35952,                 1.6325,                 1.4953,                 1.5758,                 0.0067,                 0.0067,                 0.0067
                     53,                 1.4997,                 1.2537,                 1.4315,                0.75939,                0.59063,                0.69095,                0.35552,                 1.6233,                  1.464,                 1.5811,               0.006634,               0.006634,               0.006634
                     54,                  1.493,                 1.2514,                 1.4282,                0.74229,                0.60802,                0.69412,                0.36172,                 1.6279,                 1.4857,                 1.5781,               0.006568,               0.006568,               0.006568
                     55,                  1.481,                 1.2319,                 1.4173,                0.72871,                0.61569,                 0.6886,                0.36424,                 1.6049,                 1.4835,                 1.5601,               0.006502,               0.006502,               0.006502
                     56,                 1.4842,                 1.2295,                 1.4154,                0.72967,                0.62462,                0.69825,                 0.3652,                 1.6153,                 1.4479,                 1.5595,               0.006436,               0.006436,               0.006436
                     57,                 1.4878,                 1.2376,                 1.4217,                0.74152,                0.61131,                 0.6977,                 0.3637,                 1.6145,                 1.4224,                 1.5594,                0.00637,                0.00637,                0.00637
                     58,                 1.4869,                 1.2284,                 1.4161,                0.73646,                0.61228,                0.69373,                0.36053,                 1.6171,                 1.4362,                 1.5579,               0.006304,               0.006304,               0.006304
                     59,                 1.4714,                 1.2132,                 1.4082,                0.73386,                0.60778,                 0.6959,                0.36203,                 1.6065,                 1.4623,                 1.5587,               0.006238,               0.006238,               0.006238
                     60,                 1.4832,                 1.2271,                  1.417,                0.76359,                0.59901,                0.70113,                0.36854,                 1.6061,                 1.4172,                 1.5547,               0.006172,               0.006172,               0.006172
                     61,                 1.4712,                 1.2205,                  1.413,                0.74193,                0.61154,                0.69957,                0.36916,                  1.605,                 1.4226,                 1.5474,               0.006106,               0.006106,               0.006106
                     62,                 1.4665,                 1.2101,                 1.4067,                0.73363,                0.62754,                0.70471,                0.37243,                 1.5948,                 1.4074,                 1.5445,                0.00604,                0.00604,                0.00604
                     63,                  1.469,                 1.2097,                  1.406,                 0.7572,                0.61191,                0.70687,                0.37283,                 1.6048,                 1.4317,                  1.551,               0.005974,               0.005974,               0.005974
                     64,                 1.4618,                 1.1984,                 1.4029,                 0.7413,                0.61949,                0.70615,                0.37115,                 1.6089,                   1.43,                  1.553,               0.005908,               0.005908,               0.005908
                     65,                 1.4646,                 1.1941,                 1.3985,                 0.7514,                0.60759,                0.70642,                0.37261,                  1.611,                 1.4237,                 1.5552,               0.005842,               0.005842,               0.005842
                     66,                 1.4647,                 1.2075,                 1.4061,                0.72276,                0.63312,                 0.7045,                0.37335,                 1.5874,                 1.4014,                 1.5441,               0.005776,               0.005776,               0.005776
                     67,                  1.456,                 1.1974,                 1.3964,                0.74005,                0.62466,                0.71038,                0.37465,                 1.5921,                 1.3771,                 1.5322,                0.00571,                0.00571,                0.00571
                     68,                 1.4499,                 1.1887,                 1.3911,                0.74534,                0.61647,                0.70845,                0.37624,                 1.5937,                  1.401,                 1.5387,               0.005644,               0.005644,               0.005644
                     69,                 1.4412,                 1.1742,                 1.3889,                0.73631,                 0.6293,                0.71154,                  0.378,                 1.5909,                 1.4047,                 1.5433,               0.005578,               0.005578,               0.005578
                     70,                 1.4499,                 1.1839,                   1.39,                0.73292,                0.63355,                0.71108,                0.37585,                 1.6011,                 1.4006,                 1.5475,               0.005512,               0.005512,               0.005512
                     71,                 1.4544,                 1.1946,                  1.392,                0.74542,                0.62108,                0.70903,                0.37611,                 1.5875,                 1.3927,                 1.5381,               0.005446,               0.005446,               0.005446
                     72,                 1.4462,                 1.1843,                  1.393,                0.74545,                0.64384,                0.72118,                0.38199,                 1.5767,                 1.3562,                 1.5321,                0.00538,                0.00538,                0.00538
                     73,                 1.4381,                 1.1626,                 1.3818,                0.74222,                0.62954,                0.71591,                0.37618,                 1.5907,                 1.3798,                 1.5355,               0.005314,               0.005314,               0.005314
                     74,                 1.4363,                  1.175,                 1.3835,                0.74059,                0.62636,                0.70992,                0.37739,                  1.596,                 1.3827,                 1.5465,               0.005248,               0.005248,               0.005248
                     75,                 1.4325,                 1.1601,                 1.3744,                0.74318,                0.63112,                0.71469,                0.37944,                 1.5918,                 1.3901,                 1.5279,               0.005182,               0.005182,               0.005182
                     76,                 1.4324,                 1.1682,                  1.379,                0.75275,                0.62434,                0.71036,                0.37457,                 1.5918,                  1.388,                 1.5387,               0.005116,               0.005116,               0.005116
                     77,                 1.4314,                 1.1567,                 1.3766,                0.73433,                0.63696,                 0.7119,                0.37677,                 1.5851,                 1.3883,                 1.5305,                0.00505,                0.00505,                0.00505
                     78,                 1.4197,                 1.1496,                 1.3725,                0.75475,                0.63117,                0.71881,                0.38315,                 1.5869,                 1.3686,                 1.5328,               0.004984,               0.004984,               0.004984
                     79,                 1.4218,                 1.1494,                 1.3702,                 0.7459,                0.63036,                0.71525,                0.37947,                 1.5847,                 1.3656,                 1.5311,               0.004918,               0.004918,               0.004918
                     80,                 1.4201,                 1.1484,                  1.373,                0.73829,                0.64098,                0.71993,                0.38423,                 1.5815,                 1.3601,                 1.5351,               0.004852,               0.004852,               0.004852
                     81,                 1.4239,                 1.1471,                 1.3688,                0.75358,                 0.6312,                0.71603,                0.37829,                 1.5887,                 1.3593,                 1.5301,               0.004786,               0.004786,               0.004786
                     82,                 1.4236,                 1.1434,                 1.3697,                0.73899,                0.64363,                0.72164,                0.38383,                 1.5805,                 1.3481,                 1.5286,                0.00472,                0.00472,                0.00472
                     83,                 1.4096,                 1.1343,                 1.3685,                0.74507,                0.63439,                0.72225,                0.38689,                  1.577,                 1.3556,                 1.5267,               0.004654,               0.004654,               0.004654
                     84,                 1.4246,                 1.1469,                 1.3713,                0.73668,                0.64006,                0.71948,                0.38665,                 1.5817,                 1.3533,                 1.5281,               0.004588,               0.004588,               0.004588
                     85,                 1.4171,                 1.1382,                 1.3654,                0.74608,                0.63812,                0.72114,                0.38516,                 1.5693,                 1.3541,                 1.5277,               0.004522,               0.004522,               0.004522
                     86,                 1.4111,                 1.1233,                 1.3577,                0.75073,                0.64028,                0.72462,                0.38617,                 1.5718,                 1.3368,                  1.522,               0.004456,               0.004456,               0.004456
                     87,                  1.404,                 1.1329,                 1.3636,                0.75809,                0.63323,                0.72675,                0.39122,                 1.5759,                 1.3234,                 1.5285,                0.00439,                0.00439,                0.00439
                     88,                 1.4102,                 1.1309,                 1.3614,                0.74386,                0.64462,                0.72586,                0.38908,                 1.5738,                 1.3196,                 1.5212,               0.004324,               0.004324,               0.004324
                     89,                  1.406,                 1.1275,                 1.3602,                0.72905,                0.65426,                0.72568,                0.39029,                  1.575,                 1.3325,                  1.522,               0.004258,               0.004258,               0.004258
                     90,                  1.399,                 1.1286,                 1.3588,                0.74362,                0.64056,                0.72563,                0.39152,                 1.5723,                 1.3307,                 1.5263,               0.004192,               0.004192,               0.004192
                     91,                 1.3903,                 1.1214,                 1.3545,                0.75411,                0.63471,                0.72519,                0.39077,                  1.572,                 1.3297,                 1.5248,               0.004126,               0.004126,               0.004126
                     92,                 1.3953,                   1.12,                 1.3552,                0.72892,                0.65249,                0.72486,                0.39009,                 1.5684,                 1.3299,                 1.5186,                0.00406,                0.00406,                0.00406
                     93,                 1.3939,                 1.1113,                 1.3505,                0.74717,                0.64019,                0.72568,                0.39221,                  1.574,                  1.335,                 1.5218,               0.003994,               0.003994,               0.003994
                     94,                  1.386,                  1.112,                 1.3478,                0.75435,                0.63515,                0.72429,                0.39108,                 1.5693,                 1.3189,                 1.5201,               0.003928,               0.003928,               0.003928
                     95,                 1.3815,                 1.1194,                 1.3516,                0.74505,                0.64476,                0.72713,                0.39154,                 1.5695,                 1.3204,                 1.5187,               0.003862,               0.003862,               0.003862
                     96,                 1.3839,                 1.1064,                 1.3432,                0.74298,                  0.648,                0.72807,                0.39564,                 1.5664,                 1.3104,                 1.5157,               0.003796,               0.003796,               0.003796
                     97,                  1.382,                 1.1078,                 1.3442,                0.75009,                0.63909,                0.72849,                0.39342,                 1.5695,                 1.3232,                 1.5169,                0.00373,                0.00373,                0.00373
                     98,                 1.3734,                 1.0865,                 1.3337,                0.74615,                0.64927,                0.72843,                0.39424,                  1.571,                 1.3238,                 1.5179,               0.003664,               0.003664,               0.003664
                     99,                  1.367,                  1.094,                 1.3369,                0.75469,                0.64545,                0.73057,                0.39481,                  1.572,                 1.3113,                 1.5198,               0.003598,               0.003598,               0.003598
                    100,                 1.3778,                 1.0995,                 1.3444,                0.76472,                0.64009,                0.72947,                0.39456,                 1.5732,                 1.3175,                 1.5212,               0.003532,               0.003532,               0.003532
                    101,                 1.3659,                 1.0851,                 1.3335,                0.75806,                0.64627,                0.73426,                0.39688,                 1.5657,                 1.3033,                 1.5151,               0.003466,               0.003466,               0.003466
                    102,                 1.3774,                 1.0873,                 1.3383,                0.76466,                0.63851,                0.73051,                0.39591,                 1.5662,                 1.2975,                 1.5141,                 0.0034,                 0.0034,                 0.0034
                    103,                 1.3621,                 1.0855,                 1.3368,                0.75208,                0.64569,                 0.7311,                0.39713,                 1.5675,                 1.3017,                 1.5161,               0.003334,               0.003334,               0.003334
                    104,                 1.3633,                 1.0674,                  1.328,                0.75122,                0.64989,                0.73239,                 0.3981,                 1.5697,                 1.2969,                 1.5158,               0.003268,               0.003268,               0.003268
                    105,                 1.3704,                 1.0878,                 1.3322,                0.75103,                0.64801,                0.73138,                0.39735,                 1.5659,                 1.2991,                 1.5091,               0.003202,               0.003202,               0.003202
                    106,                 1.3653,                  1.078,                 1.3295,                0.76039,                0.64583,                0.73279,                0.39797,                 1.5648,                 1.3006,                 1.5111,               0.003136,               0.003136,               0.003136
                    107,                 1.3615,                 1.0821,                 1.3275,                0.76876,                0.63772,                0.73075,                0.39697,                 1.5688,                 1.3029,                 1.5135,                0.00307,                0.00307,                0.00307
                    108,                 1.3578,                 1.0585,                 1.3227,                0.76826,                0.63704,                0.73182,                0.39842,                 1.5632,                  1.301,                 1.5128,               0.003004,               0.003004,               0.003004
                    109,                 1.3516,                 1.0646,                 1.3249,                0.75647,                0.64449,                0.73207,                0.39829,                 1.5655,                 1.3001,                 1.5166,               0.002938,               0.002938,               0.002938
                    110,                 1.3517,                 1.0583,                 1.3151,                0.76923,                0.64344,                0.73621,                0.39972,                 1.5652,                 1.2952,                 1.5131,               0.002872,               0.002872,               0.002872
                    111,                 1.3456,                 1.0577,                 1.3174,                0.76955,                0.64388,                0.73793,                0.40167,                 1.5636,                 1.2869,                 1.5129,               0.002806,               0.002806,               0.002806
                    112,                 1.3478,                 1.0565,                  1.315,                0.74584,                0.66289,                0.73433,                0.40137,                 1.5667,                 1.2884,                  1.516,                0.00274,                0.00274,                0.00274
                    113,                 1.3521,                 1.0579,                 1.3218,                 0.7616,                0.65072,                0.73567,                0.40184,                 1.5647,                  1.286,                 1.5124,               0.002674,               0.002674,               0.002674
                    114,                 1.3458,                 1.0604,                 1.3185,                 0.7639,                0.64442,                0.73642,                0.40278,                 1.5601,                  1.285,                 1.5079,               0.002608,               0.002608,               0.002608
                    115,                 1.3427,                 1.0493,                 1.3146,                0.75598,                0.65478,                0.73822,                0.40313,                 1.5616,                 1.2842,                 1.5104,               0.002542,               0.002542,               0.002542
                    116,                 1.3384,                 1.0504,                  1.313,                 0.7733,                0.64751,                0.73855,                0.40435,                 1.5639,                 1.2838,                 1.5112,               0.002476,               0.002476,               0.002476
                    117,                 1.3352,                 1.0385,                 1.3084,                  0.771,                0.65066,                0.73906,                0.40216,                 1.5657,                 1.2841,                 1.5117,                0.00241,                0.00241,                0.00241
                    118,                 1.3362,                 1.0441,                  1.311,                0.76914,                0.64952,                0.73761,                0.40166,                 1.5641,                 1.2859,                 1.5102,               0.002344,               0.002344,               0.002344
                    119,                 1.3338,                 1.0383,                 1.3058,                0.76533,                0.64716,                0.73703,                0.40106,                 1.5664,                 1.2882,                 1.5099,               0.002278,               0.002278,               0.002278
                    120,                 1.3325,                 1.0431,                 1.3101,                0.77066,                0.64393,                0.73724,                 0.4009,                 1.5678,                 1.2864,                   1.51,               0.002212,               0.002212,               0.002212
                    121,                 1.3321,                  1.046,                 1.3105,                0.77585,                0.64114,                0.73616,                0.40225,                 1.5673,                 1.2905,                 1.5091,               0.002146,               0.002146,               0.002146
                    122,                 1.3324,                 1.0421,                 1.3068,                0.77218,                0.64379,                0.73849,                0.40281,                 1.5663,                 1.2869,                 1.5093,                0.00208,                0.00208,                0.00208
                    123,                 1.3239,                 1.0455,                  1.314,                  0.771,                0.64743,                0.73727,                0.40301,                 1.5634,                 1.2805,                 1.5088,               0.002014,               0.002014,               0.002014
                    124,                 1.3243,                 1.0291,                 1.2976,                0.78186,                0.64043,                  0.738,                0.40468,                 1.5612,                 1.2788,                  1.505,               0.001948,               0.001948,               0.001948
                    125,                  1.324,                  1.029,                 1.3028,                0.78247,                0.64147,                0.73765,                0.40366,                 1.5612,                 1.2814,                  1.503,               0.001882,               0.001882,               0.001882
                    126,                 1.3259,                 1.0283,                  1.304,                0.78338,                0.64163,                0.73758,                0.40353,                   1.56,                 1.2788,                 1.5025,               0.001816,               0.001816,               0.001816
                    127,                 1.3153,                  1.013,                 1.2944,                0.78243,                0.64321,                0.73778,                0.40289,                 1.5605,                  1.281,                 1.5015,                0.00175,                0.00175,                0.00175
                    128,                 1.3097,                 1.0179,                 1.2966,                0.78218,                0.64097,                0.73676,                0.40307,                 1.5664,                 1.2797,                 1.5065,               0.001684,               0.001684,               0.001684
                    129,                 1.3095,                 1.0203,                 1.2911,                0.78369,                 0.6406,                0.73807,                0.40309,                 1.5622,                 1.2766,                  1.505,               0.001618,               0.001618,               0.001618
                    130,                 1.3122,                 1.0184,                  1.296,                0.77836,                0.64311,                0.73787,                0.40391,                 1.5595,                 1.2785,                 1.5049,               0.001552,               0.001552,               0.001552
                    131,                 1.3079,                 1.0035,                 1.2949,                0.76686,                0.64834,                0.73776,                0.40359,                 1.5592,                 1.2753,                 1.5058,               0.001486,               0.001486,               0.001486
                    132,                 1.3086,                 1.0159,                 1.2945,                0.76663,                0.64898,                0.73749,                 0.4037,                 1.5597,                 1.2738,                 1.5056,                0.00142,                0.00142,                0.00142
                    133,                 1.3075,                 1.0118,                 1.2907,                0.77286,                0.64794,                0.73944,                0.40489,                  1.561,                 1.2738,                 1.5051,               0.001354,               0.001354,               0.001354
                    134,                 1.3106,                 1.0051,                 1.2858,                0.77369,                0.64371,                0.73976,                0.40439,                 1.5631,                 1.2752,                 1.5059,               0.001288,               0.001288,               0.001288
                    135,                  1.298,                 1.0015,                 1.2875,                0.76842,                0.64782,                0.74019,                0.40516,                 1.5634,                 1.2751,                 1.5068,               0.001222,               0.001222,               0.001222
                    136,                 1.3075,                  1.003,                 1.2878,                0.76862,                0.64694,                0.73963,                0.40482,                 1.5636,                 1.2756,                  1.507,               0.001156,               0.001156,               0.001156
                    137,                 1.2957,                 1.0019,                 1.2889,                0.76733,                0.64778,                 0.7396,                0.40461,                 1.5651,                 1.2693,                 1.5083,                0.00109,                0.00109,                0.00109
                    138,                 1.2978,                0.99472,                 1.2861,                 0.7738,                0.64779,                 0.7407,                0.40474,                 1.5637,                 1.2688,                 1.5078,               0.001024,               0.001024,               0.001024
                    139,                 1.3063,                 1.0069,                 1.2877,                0.77597,                0.64766,                0.73977,                0.40498,                 1.5629,                 1.2714,                 1.5065,               0.000958,               0.000958,               0.000958
                    140,                  1.289,                0.98284,                 1.2747,                0.77495,                0.64795,                0.73984,                0.40381,                 1.5637,                 1.2712,                 1.5065,               0.000892,               0.000892,               0.000892
                    141,                  1.327,                0.97464,                 1.2823,                0.77839,                0.64805,                0.73952,                0.40368,                 1.5656,                 1.2709,                 1.5079,               0.000826,               0.000826,               0.000826
                    142,                 1.3202,                0.96792,                 1.2811,                0.78563,                0.64527,                 0.7406,                0.40437,                 1.5657,                  1.271,                 1.5084,                0.00076,                0.00076,                0.00076
                    143,                 1.3112,                0.95288,                 1.2744,                0.78175,                0.64354,                0.74064,                0.40484,                 1.5662,                 1.2686,                 1.5094,               0.000694,               0.000694,               0.000694
                    144,                 1.3125,                0.95739,                 1.2767,                0.78021,                0.64392,                0.73869,                0.40392,                 1.5684,                 1.2672,                 1.5124,               0.000628,               0.000628,               0.000628
                    145,                 1.3031,                0.94499,                 1.2695,                0.77565,                 0.6478,                0.73942,                0.40447,                 1.5692,                 1.2674,                 1.5133,               0.000562,               0.000562,               0.000562
                    146,                 1.2988,                0.94505,                 1.2641,                0.77476,                0.64602,                  0.739,                0.40448,                 1.5708,                 1.2649,                 1.5153,               0.000496,               0.000496,               0.000496
                    147,                 1.2909,                0.93634,                 1.2628,                 0.7772,                0.64398,                 0.7399,                0.40384,                 1.5707,                 1.2624,                 1.5157,                0.00043,                0.00043,                0.00043
                    148,                 1.2912,                0.93321,                 1.2616,                0.77509,                 0.6468,                0.74063,                0.40455,                 1.5713,                 1.2624,                 1.5165,               0.000364,               0.000364,               0.000364
                    149,                 1.2842,                0.93272,                 1.2539,                0.77756,                0.64605,                0.74134,                0.40499,                 1.5719,                 1.2621,                 1.5175,               0.000298,               0.000298,               0.000298
                    150,                 1.2837,                0.92699,                  1.256,                0.78083,                0.64479,                0.74208,                0.40487,                 1.5716,                 1.2618,                 1.5169,               0.000232,               0.000232,               0.000232
